image_path,defect_type,true_label,score,valid_patches
test\good\000298.png,good,0,0.8827410936355591,1024
test\good\000299.png,good,0,0.8368030786514282,1024
test\good\000300.png,good,0,0.8245717287063599,896
test\good\000301.png,good,0,0.8935396671295166,1024
test\good\000302.png,good,0,0.7699029445648193,640
test\good\000303.png,good,0,0.8981636762619019,1024
test\good\000304.png,good,0,0.8324775695800781,1024
test\good\000305.png,good,0,0.8492048978805542,384
test\good\000306.png,good,0,0.7987374067306519,896
test\good\000307.png,good,0,0.8847843408584595,1024
test\good\000308.png,good,0,0.8719193339347839,1024
test\good\000309.png,good,0,0.7643154263496399,640
test\good\000310.png,good,0,0.7997859120368958,1024
test\good\000311.png,good,0,0.7814959287643433,896
test\good\000312.png,good,0,0.791098415851593,896
test\good\000313.png,good,0,0.924917459487915,1024
test\good\000314.png,good,0,0.8271916508674622,1024
test\good\000315.png,good,0,0.7996440529823303,640
test\good\000316.png,good,0,0.9030330181121826,1024
test\good\000317.png,good,0,0.7962046265602112,896
test\good\000318.png,good,0,0.9433859586715698,1024
test\good\000319.png,good,0,0.9030530452728271,1024
test\good\000320.png,good,0,0.9475906491279602,1024
test\good\000321.png,good,0,0.9079782366752625,1024
test\good\000322.png,good,0,0.8025600910186768,1024
test\good\000323.png,good,0,0.8273860812187195,1024
test\good\000324.png,good,0,0.9069015979766846,1024
test\good\000325.png,good,0,0.9008012413978577,1024
test\good\000326.png,good,0,0.8198683261871338,1024
test\good\000327.png,good,0,0.8365300893783569,1024
test\good\000328.png,good,0,0.8397789597511292,1024
test\good\000329.png,good,0,0.8017192482948303,384
test\good\000330.png,good,0,0.8987072110176086,1024
test\good\000331.png,good,0,0.7596457600593567,640
test\good\000332.png,good,0,0.8334769010543823,1024
test\good\000333.png,good,0,0.8511040806770325,1024
test\good\000334.png,good,0,0.8347423672676086,1024
test\good\000335.png,good,0,0.8574227094650269,1024
test\good\000336.png,good,0,0.7505804300308228,960
test\good\000337.png,good,0,0.9073308706283569,1024
test\good\000338.png,good,0,0.9432064294815063,1024
test\good\000339.png,good,0,0.8333501815795898,1024
test\good\000340.png,good,0,0.8276051878929138,896
test\good\000341.png,good,0,0.8820556998252869,1024
test\good\000342.png,good,0,0.8157693147659302,1024
test\good\000343.png,good,0,0.7621579170227051,640
test\good\000344.png,good,0,0.883752703666687,1024
test\good\000345.png,good,0,0.8382782340049744,1024
test\good\000346.png,good,0,0.7562195062637329,640
test\good\000347.png,good,0,0.9449185729026794,1024
test\good\000348.png,good,0,0.9249476194381714,1024
test\good\000349.png,good,0,0.798556923866272,896
test\good\000350.png,good,0,0.8009926676750183,1024
test\good\000351.png,good,0,0.7602728009223938,640
test\good\000352.png,good,0,0.8187038898468018,1024
test\good\000353.png,good,0,0.9064260721206665,1024
test\good\000354.png,good,0,0.821144700050354,1024
test\good\000355.png,good,0,0.8375388979911804,1024
test\good\000356.png,good,0,0.8777219653129578,1024
test\good\000357.png,good,0,0.8299589157104492,1024
test\good\000358.png,good,0,0.7908937931060791,1024
test\good\000359.png,good,0,0.9193382859230042,1024
test\good\000360.png,good,0,0.808138370513916,384
test\good\000361.png,good,0,0.8256503343582153,896
test\good\000362.png,good,0,0.7878632545471191,1024
test\good\000363.png,good,0,0.8361233472824097,1024
test\good\000364.png,good,0,0.7976581454277039,640
test\good\000365.png,good,0,0.9453134536743164,1024
test\good\000366.png,good,0,0.9072999954223633,1024
test\good\000367.png,good,0,0.8341449499130249,1024
test\good\000368.png,good,0,0.9037382006645203,1024
test\guoxi\000000.png,guoxi,1,0.9027461409568787,640
test\guoxi\000001.png,guoxi,1,0.7709736824035645,640
test\guoxi\000002.png,guoxi,1,0.8805432915687561,960
test\guoxi\000003.png,guoxi,1,0.8458603620529175,960
test\guoxi\000004.png,guoxi,1,0.7505165338516235,960
test\guoxi\000005.png,guoxi,1,0.850513219833374,960
test\guoxi\000006.png,guoxi,1,0.8725478649139404,960
test\guoxi\000007.png,guoxi,1,0.7507992386817932,960
test\guoxi\000008.png,guoxi,1,0.8555740714073181,960
test\guoxi\000009.png,guoxi,1,0.7783131003379822,960
test\guoxi\000010.png,guoxi,1,0.822685718536377,640
test\guoxi\000011.png,guoxi,1,0.8773036599159241,384
test\guoxi\000012.png,guoxi,1,0.8460233807563782,384
test\guoxi\000013.png,guoxi,1,0.8839432597160339,640
test\guoxi\000014.png,guoxi,1,0.7633258104324341,640
test\guoxi\000015.png,guoxi,1,0.7538439631462097,640
test\guoxi\000016.png,guoxi,1,0.7756097316741943,960
test\guoxi\000017.png,guoxi,1,0.8497570157051086,960
test\guoxi\000018.png,guoxi,1,0.7561817765235901,640
test\guoxi\000019.png,guoxi,1,0.9018620252609253,448
test\guoxi\000020.png,guoxi,1,0.8603882193565369,640
test\guoxi\000021.png,guoxi,1,0.7895918488502502,640
test\guoxi\000022.png,guoxi,1,0.7730511426925659,640
test\guoxi\000023.png,guoxi,1,0.9502168893814087,640
test\guoxi\000024.png,guoxi,1,0.8564844131469727,640
test\guoxi\000025.png,guoxi,1,0.8684727549552917,640
test\guoxi\000026.png,guoxi,1,0.8603713512420654,640
test\guoxi\000027.png,guoxi,1,0.8580424785614014,640
test\guoxi\000028.png,guoxi,1,0.8735817074775696,640
test\guoxi\000029.png,guoxi,1,0.7923042178153992,640
test\guoxi\000030.png,guoxi,1,0.814557671546936,960
test\guoxi\000031.png,guoxi,1,0.7538236379623413,960
test\guoxi\000032.png,guoxi,1,0.7859874367713928,960
test\guoxi\000033.png,guoxi,1,0.8404558897018433,384
test\guoxi\000034.png,guoxi,1,0.8357088565826416,384
test\guoxi\000035.png,guoxi,1,0.8436220288276672,384
test\guoxi\000036.png,guoxi,1,0.8503156900405884,384
test\guoxi\000037.png,guoxi,1,0.8292685747146606,384
test\guoxi\000038.png,guoxi,1,0.8239350318908691,384
test\guoxi\000039.png,guoxi,1,0.8478363156318665,384
test\guoxi\000040.png,guoxi,1,0.8200066685676575,384
test\guoxi\000041.png,guoxi,1,0.8109294176101685,384
test\guoxi\000042.png,guoxi,1,0.8291780948638916,384
test\guoxi\000043.png,guoxi,1,0.818449854850769,384
test\guoxi\000044.png,guoxi,1,0.8081603646278381,384
test\guoxi\000045.png,guoxi,1,0.8231059908866882,640
test\guoxi\000046.png,guoxi,1,0.7920254468917847,960
test\guoxi\000047.png,guoxi,1,0.8608100414276123,448
test\guoxi\000048.png,guoxi,1,0.7940934300422668,960
test\guoxi\000049.png,guoxi,1,0.8083524703979492,960
test\guoxi\000050.png,guoxi,1,0.7507038116455078,960
test\guoxi\000051.png,guoxi,1,0.8392857909202576,960
test\guoxi\000052.png,guoxi,1,0.8980899453163147,1024
test\guoxi\000053.png,guoxi,1,0.8687506914138794,1024
test\guoxi\000054.png,guoxi,1,0.9199798107147217,1024
test\guoxi\000055.png,guoxi,1,0.8939125537872314,1024
test\guoxi\000056.png,guoxi,1,0.8557778000831604,960
test\guoxi\000057.png,guoxi,1,0.7897820472717285,960
test\guoxi\000058.png,guoxi,1,0.7945267558097839,960
test\guoxi\000059.png,guoxi,1,0.8295431137084961,960
test\guoxi\000060.png,guoxi,1,0.803153395652771,960
test\guoxi\000061.png,guoxi,1,0.807300865650177,960
test\guoxi\000062.png,guoxi,1,0.8536904454231262,960
test\guoxi\000063.png,guoxi,1,0.8760531544685364,960
test\guoxi\000064.png,guoxi,1,0.7767755389213562,960
test\guoxi\000065.png,guoxi,1,0.7665296196937561,960
test\guoxi\000066.png,guoxi,1,0.8248722553253174,960
test\guoxi\000067.png,guoxi,1,0.8508739471435547,960
test\guoxi\000068.png,guoxi,1,0.8543513417243958,960
test\guoxi\000069.png,guoxi,1,0.7507614493370056,960
test\guoxi\000070.png,guoxi,1,0.7561448812484741,960
test\guoxi\000071.png,guoxi,1,0.8785286545753479,960
test\guoxi\000072.png,guoxi,1,0.8400324583053589,960
test\guoxi\000073.png,guoxi,1,0.8357016444206238,960
test\guoxi\000074.png,guoxi,1,0.8358942270278931,960
test\huashang\000000.png,huashang,1,0.8327643275260925,1024
test\huashang\000001.png,huashang,1,0.8156610727310181,1024
test\huashang\000002.png,huashang,1,0.8206132054328918,1024
test\huashang\000003.png,huashang,1,0.818558394908905,1024
test\huashang\000004.png,huashang,1,0.8190464377403259,1024
test\huashang\000005.png,huashang,1,0.8253265023231506,1024
test\huashang\000006.png,huashang,1,0.815693199634552,1024
test\huashang\000007.png,huashang,1,0.829730749130249,1024
test\huashang\000008.png,huashang,1,0.8141742944717407,1024
test\huashang\000009.png,huashang,1,0.818437397480011,1024
test\huashang\000010.png,huashang,1,0.8203036189079285,1024
test\huashang\000011.png,huashang,1,0.8262866735458374,1024
test\huashang\000012.png,huashang,1,0.8673450350761414,1024
test\huashang\000013.png,huashang,1,0.7512205839157104,640
test\huashang\000014.png,huashang,1,0.7783917784690857,640
test\huashang\000015.png,huashang,1,0.7758410573005676,640
test\huashang\000016.png,huashang,1,0.7712864875793457,640
test\huashang\000017.png,huashang,1,0.8188449144363403,640
test\huashang\000018.png,huashang,1,0.7643634676933289,640
test\huashang\000019.png,huashang,1,0.76906818151474,640
test\huashang\000020.png,huashang,1,0.7584609389305115,640
test\huashang\000021.png,huashang,1,0.770144522190094,640
test\huashang\000022.png,huashang,1,0.7860093712806702,640
test\huashang\000023.png,huashang,1,0.7574799656867981,640
test\huashang\000024.png,huashang,1,0.7669932246208191,640
test\huashang\000025.png,huashang,1,0.7844482660293579,640
test\huashang\000026.png,huashang,1,0.7861732840538025,640
test\huashang\000027.png,huashang,1,0.7741009593009949,640
test\huashang\000028.png,huashang,1,0.7694184184074402,640
test\huashang\000029.png,huashang,1,0.7585927248001099,640
test\huashang\000030.png,huashang,1,0.7933464646339417,640
test\huashang\000031.png,huashang,1,0.7751559615135193,640
test\huashang\000032.png,huashang,1,0.7817822694778442,640
test\huashang\000033.png,huashang,1,0.7941212058067322,640
test\huashang\000034.png,huashang,1,0.7727996110916138,640
test\huashang\000035.png,huashang,1,0.7920445203781128,640
test\huashang\000036.png,huashang,1,0.7543814182281494,640
test\huashang\000037.png,huashang,1,0.7661321759223938,640
test\huashang\000038.png,huashang,1,0.7638567686080933,640
test\huashang\000039.png,huashang,1,0.784571647644043,640
test\huashang\000040.png,huashang,1,0.7529134750366211,640
test\huashang\000041.png,huashang,1,0.8222846984863281,640
test\huashang\000042.png,huashang,1,0.7847687005996704,640
test\huashang\000043.png,huashang,1,0.7498722672462463,640
test\huashang\000044.png,huashang,1,0.7587616443634033,640
test\huashang\000045.png,huashang,1,0.7553218603134155,640
test\huashang\000046.png,huashang,1,0.7831184267997742,640
test\huashang\000047.png,huashang,1,0.7612708806991577,640
test\huashang\000048.png,huashang,1,0.8019046783447266,640
test\huashang\000049.png,huashang,1,0.7786943912506104,640
test\huashang\000050.png,huashang,1,0.7750526070594788,640
test\huashang\000051.png,huashang,1,0.7711931467056274,640
test\huashang\000052.png,huashang,1,0.7647100687026978,640
test\huashang\000053.png,huashang,1,0.7845409512519836,640
test\huashang\000054.png,huashang,1,0.7801967859268188,640
test\huashang\000055.png,huashang,1,0.8112029433250427,640
test\huashang\000056.png,huashang,1,0.794041633605957,640
test\huashang\000057.png,huashang,1,0.7932335734367371,640
test\huashang\000058.png,huashang,1,0.8018905520439148,1024
test\huashang\000059.png,huashang,1,0.810870349407196,1024
test\huashang\000060.png,huashang,1,0.8272709250450134,1024
test\huashang\000061.png,huashang,1,0.9148892760276794,1024
test\huashang\000062.png,huashang,1,0.8068583607673645,1024
test\huashang\000063.png,huashang,1,0.8641549348831177,1024
test\huashang\000064.png,huashang,1,0.7998169660568237,1024
test\huashang\000065.png,huashang,1,0.873964250087738,1024
test\huashang\000066.png,huashang,1,0.8168143630027771,1024
test\huashang\000067.png,huashang,1,0.906309187412262,1024
test\huashang\000068.png,huashang,1,0.8555014133453369,1024
test\huashang\000069.png,huashang,1,0.9008233547210693,1024
test\huashang\000070.png,huashang,1,0.9124390482902527,1024
test\huashang\000071.png,huashang,1,0.8522630929946899,1024
test\huashang\000072.png,huashang,1,0.8642182946205139,1024
test\huashang\000073.png,huashang,1,0.863890528678894,1024
test\huashang\000074.png,huashang,1,0.802527129650116,1024
test\huashang\000075.png,huashang,1,0.8414589166641235,1024
test\huashang\000076.png,huashang,1,0.8016233444213867,1024
test\huashang\000077.png,huashang,1,0.8569573760032654,1024
test\huashang\000078.png,huashang,1,0.8740731477737427,1024
test\huashang\000079.png,huashang,1,0.8776566982269287,1024
test\huashang\000080.png,huashang,1,0.9134535193443298,1024
test\huashang\000081.png,huashang,1,0.8226210474967957,1024
test\huashang\000082.png,huashang,1,0.8880432844161987,1024
test\huashang\000083.png,huashang,1,0.8496384620666504,1024
test\huashang\000084.png,huashang,1,0.864364743232727,1024
test\huashang\000085.png,huashang,1,0.8669635653495789,1024
test\huashang\000086.png,huashang,1,0.8369231820106506,1024
test\huashang\000087.png,huashang,1,0.7680293917655945,640
test\huashang\000088.png,huashang,1,0.7795208692550659,640
test\huashang\000089.png,huashang,1,0.7700539231300354,640
test\huashang\000090.png,huashang,1,0.865176796913147,640
test\huashang\000091.png,huashang,1,0.7724904417991638,640
test\huashang\000092.png,huashang,1,0.7906258702278137,640
test\huashang\000093.png,huashang,1,0.7814729809761047,640
test\huashang\000094.png,huashang,1,0.7714698314666748,640
test\huashang\000095.png,huashang,1,0.7639919519424438,640
test\huashang\000096.png,huashang,1,0.7616396546363831,640
test\huashang\000097.png,huashang,1,0.780549168586731,640
test\huashang\000098.png,huashang,1,0.8017392754554749,640
test\huashang\000099.png,huashang,1,0.7621594667434692,640
test\huashang\000100.png,huashang,1,0.7768500447273254,640
test\huashang\000101.png,huashang,1,0.7867574691772461,640
test\huashang\000102.png,huashang,1,0.7604690790176392,640
test\huashang\000103.png,huashang,1,0.7670091986656189,640
test\huashang\000104.png,huashang,1,0.7628478407859802,640
test\huashang\000105.png,huashang,1,0.8245999217033386,640
test\huashang\000106.png,huashang,1,0.879694402217865,1024
test\huashang\000107.png,huashang,1,0.9099195003509521,1024
test\huashang\000108.png,huashang,1,0.8753325939178467,1024
test\huashang\000109.png,huashang,1,0.9157584309577942,1024
test\huashang\000110.png,huashang,1,0.8659600019454956,1024
test\huashang\000111.png,huashang,1,0.9122266173362732,1024
test\huashang\000112.png,huashang,1,0.8714873194694519,1024
test\huashang\000113.png,huashang,1,0.8675819635391235,1024
test\huashang\000114.png,huashang,1,0.911753237247467,1024
test\huashang\000115.png,huashang,1,0.8714613914489746,1024
test\huashang\000116.png,huashang,1,0.9070877432823181,1024
test\huashang\000117.png,huashang,1,0.9055057168006897,1024
test\huashang\000118.png,huashang,1,0.9095972180366516,1024
test\huashang\000119.png,huashang,1,0.8975433707237244,1024
test\huashang\000120.png,huashang,1,0.9085191488265991,1024
test\huashang\000121.png,huashang,1,0.9034132361412048,1024
test\huashang\000122.png,huashang,1,0.9029157161712646,1024
test\huashang\000123.png,huashang,1,0.9035208225250244,1024
test\huashang\000124.png,huashang,1,0.9019858837127686,1024
test\huashang\000125.png,huashang,1,0.9061552286148071,1024
test\huashang\000126.png,huashang,1,0.901215672492981,1024
test\huashang\000127.png,huashang,1,0.9007334113121033,1024
test\huashang\000128.png,huashang,1,0.9013293385505676,1024
test\huashang\000129.png,huashang,1,0.8837580680847168,1024
test\huashang\000130.png,huashang,1,0.9013259410858154,1024
test\huashang\000131.png,huashang,1,0.9020128846168518,1024
test\huashang\000132.png,huashang,1,0.8735442757606506,1024
test\huashang\000133.png,huashang,1,0.9015830755233765,1024
test\huashang\000134.png,huashang,1,0.8739833831787109,1024
test\huashang\000135.png,huashang,1,0.903569757938385,1024
test\huashang\000136.png,huashang,1,0.8743568658828735,1024
test\huashang\000137.png,huashang,1,0.9021691679954529,1024
test\huashang\000138.png,huashang,1,0.8993374109268188,1024
test\huashang\000139.png,huashang,1,0.9017221927642822,1024
test\huashang\000140.png,huashang,1,0.9008186459541321,1024
test\huashang\000141.png,huashang,1,0.9001074433326721,1024
test\huashang\000142.png,huashang,1,0.8769493103027344,1024
test\huashang\000143.png,huashang,1,0.8989297151565552,1024
test\huashang\000144.png,huashang,1,0.904098391532898,1024
test\huashang\000145.png,huashang,1,0.9021651744842529,1024
test\huashang\000146.png,huashang,1,0.9004375338554382,1024
test\huashang\000147.png,huashang,1,0.899114727973938,1024
test\huashang\000148.png,huashang,1,0.8780437111854553,1024
test\huashang\000149.png,huashang,1,0.9023191332817078,1024
test\huashang\000150.png,huashang,1,0.9014994502067566,1024
test\huashang\000151.png,huashang,1,0.8793976902961731,1024
test\huashang\000152.png,huashang,1,0.9005959630012512,1024
test\huashang\000153.png,huashang,1,0.7796084880828857,640
test\huashang\000154.png,huashang,1,0.7883676290512085,640
test\huashang\000155.png,huashang,1,0.7871707677841187,640
test\huashang\000156.png,huashang,1,0.787042498588562,640
test\huashang\000157.png,huashang,1,0.7552816867828369,640
test\huashang\000158.png,huashang,1,0.7680712938308716,640
test\huashang\000159.png,huashang,1,0.8048276901245117,640
test\huashang\000160.png,huashang,1,0.7907844185829163,640
test\huashang\000161.png,huashang,1,0.7860929369926453,640
test\huashang\000162.png,huashang,1,0.7708924412727356,640
test\huashang\000163.png,huashang,1,0.7599167823791504,640
test\huashang\000164.png,huashang,1,0.8306611776351929,640
test\huashang\000165.png,huashang,1,0.7773728966712952,640
test\huashang\000166.png,huashang,1,0.7789196372032166,640
test\huashang\000167.png,huashang,1,0.7999734878540039,640
test\huashang\000168.png,huashang,1,0.7869822382926941,640
test\huashang\000169.png,huashang,1,0.7792150974273682,640
test\huashang\000170.png,huashang,1,0.7733192443847656,640
test\huashang\000171.png,huashang,1,0.7723425030708313,640
test\huashang\000172.png,huashang,1,0.7813756465911865,640
test\huashang\000173.png,huashang,1,0.7558769583702087,640
test\huashang\000174.png,huashang,1,0.8284733891487122,640
test\huashang\000175.png,huashang,1,0.7909407019615173,640
test\huashang\000176.png,huashang,1,0.8078809380531311,640
test\huashang\000177.png,huashang,1,0.7775936722755432,640
test\huashang\000178.png,huashang,1,0.7821637988090515,640
test\huashang\000179.png,huashang,1,0.7882986068725586,640
test\huashang\000180.png,huashang,1,0.7747058868408203,640
test\huashang\000181.png,huashang,1,0.7612496614456177,640
test\huashang\000182.png,huashang,1,0.7944732904434204,640
test\huashang\000183.png,huashang,1,0.7959113121032715,640
test\huashang\000184.png,huashang,1,0.790151834487915,640
test\huashang\000185.png,huashang,1,0.7933415174484253,640
test\huashang\000186.png,huashang,1,0.8975441455841064,1024
test\huashang\000187.png,huashang,1,0.8970149159431458,1024
test\huashang\000188.png,huashang,1,0.7612934708595276,640
test\huashang\000189.png,huashang,1,0.7859603762626648,640
test\huashang\000190.png,huashang,1,0.7839389443397522,640
test\huashang\000191.png,huashang,1,0.7721954584121704,640
test\huashang\000192.png,huashang,1,0.782038688659668,640
test\huashang\000193.png,huashang,1,0.7738296389579773,640
test\huashang\000194.png,huashang,1,0.7846991419792175,640
test\huashang\000195.png,huashang,1,0.7964814901351929,640
test\huashang\000196.png,huashang,1,0.776075005531311,640
test\huashang\000197.png,huashang,1,0.7927730083465576,640
test\huashang\000198.png,huashang,1,0.7954493761062622,640
test\huashang\000199.png,huashang,1,0.8806096911430359,1024
test\huashang\000200.png,huashang,1,0.901568591594696,1024
test\huashang\000201.png,huashang,1,0.8988627791404724,1024
test\huashang\000202.png,huashang,1,0.887039065361023,1024
test\huashang\000203.png,huashang,1,0.8773388862609863,1024
test\huashang\000204.png,huashang,1,0.7881867289543152,640
test\huashang\000205.png,huashang,1,0.7857400178909302,640
test\huashang\000206.png,huashang,1,0.7882769107818604,640
test\huashang\000207.png,huashang,1,0.7815912365913391,640
test\huashang\000208.png,huashang,1,0.7518244385719299,640
test\huashang\000209.png,huashang,1,0.7849841117858887,640
test\huashang\000210.png,huashang,1,0.7528056502342224,640
test\huashang\000211.png,huashang,1,0.7685979604721069,640
test\huashang\000212.png,huashang,1,0.7858535051345825,640
test\huashang\000213.png,huashang,1,0.7857892513275146,640
test\huashang\000214.png,huashang,1,0.7869340777397156,640
test\huashang\000215.png,huashang,1,0.7835236191749573,640
test\huashang\000216.png,huashang,1,0.788785994052887,640
test\huashang\000217.png,huashang,1,0.7948280572891235,640
test\huashang\000218.png,huashang,1,0.8018582463264465,640
test\huashang\000219.png,huashang,1,0.7954562902450562,640
test\huashang\000220.png,huashang,1,0.7787461876869202,640
test\huashang\000221.png,huashang,1,0.8403611183166504,1024
test\huashang\000222.png,huashang,1,0.8723336458206177,1024
test\huashang\000223.png,huashang,1,0.8963889479637146,1024
test\huashang\000224.png,huashang,1,0.8745400905609131,1024
test\huashang\000225.png,huashang,1,0.8406358957290649,1024
test\huashang\000226.png,huashang,1,0.7853111028671265,640
test\huashang\000227.png,huashang,1,0.7742219567298889,640
test\huashang\000228.png,huashang,1,0.7498888373374939,640
test\huashang\000229.png,huashang,1,0.798940122127533,640
test\huashang\000230.png,huashang,1,0.7589353919029236,640
test\huashang\000231.png,huashang,1,0.8016773462295532,640
test\huashang\000232.png,huashang,1,0.7693308591842651,640
test\huashang\000233.png,huashang,1,0.784720778465271,640
test\huashang\000234.png,huashang,1,0.8178781867027283,640
test\huashang\000235.png,huashang,1,0.8522523641586304,640
test\huashang\000236.png,huashang,1,0.7945516705513,640
test\huashang\000237.png,huashang,1,0.7743170857429504,640
test\huashang\000238.png,huashang,1,0.7544734477996826,640
test\huashang\000239.png,huashang,1,0.7845383882522583,640
test\huashang\000240.png,huashang,1,0.8680557608604431,1024
test\huashang\000241.png,huashang,1,0.8432289361953735,1024
test\huashang\000242.png,huashang,1,0.8275263905525208,640
test\huashang\000243.png,huashang,1,0.7750778794288635,640
test\huashang\000244.png,huashang,1,0.7556294798851013,640
test\huashang\000245.png,huashang,1,0.7548877000808716,640
test\huashang\000246.png,huashang,1,0.8119407296180725,640
test\huashang\000247.png,huashang,1,0.7767763733863831,640
test\huashang\000248.png,huashang,1,0.7888271808624268,640
test\huashang\000249.png,huashang,1,0.7832726836204529,640
test\huashang\000250.png,huashang,1,0.7815938591957092,640
test\huashang\000251.png,huashang,1,0.7634963393211365,640
test\huashang\000252.png,huashang,1,0.7862209677696228,640
test\huashang\000253.png,huashang,1,0.7843869924545288,640
test\huashang\000254.png,huashang,1,0.78302001953125,640
test\huashang\000255.png,huashang,1,0.7808833122253418,640
test\huashang\000256.png,huashang,1,0.8310966491699219,640
test\huashang\000257.png,huashang,1,0.781674861907959,640
test\huashang\000258.png,huashang,1,0.7729671001434326,640
test\huashang\000259.png,huashang,1,0.8091750144958496,640
test\huashang\000260.png,huashang,1,0.7552804350852966,640
test\huashang\000261.png,huashang,1,0.787945032119751,640
test\huashang\000262.png,huashang,1,0.7646307945251465,640
test\huashang\000263.png,huashang,1,0.7903339862823486,640
test\huashang\000264.png,huashang,1,0.7924392223358154,640
test\huashang\000265.png,huashang,1,0.7983797788619995,640
test\huashang\000266.png,huashang,1,0.7863707542419434,640
test\huashang\000267.png,huashang,1,0.7761646509170532,640
test\huashang\000268.png,huashang,1,0.802516758441925,640
test\huashang\000269.png,huashang,1,0.7987790107727051,640
test\huashang\000270.png,huashang,1,0.794246256351471,640
test\huashang\000271.png,huashang,1,0.7870861887931824,640
test\huashang\000272.png,huashang,1,0.7929095029830933,640
test\huashang\000273.png,huashang,1,0.7823125123977661,640
test\huashang\000274.png,huashang,1,0.7785478830337524,640
test\huashang\000275.png,huashang,1,0.7847490310668945,640
test\huashang\000276.png,huashang,1,0.7836428284645081,640
test\huashang\000277.png,huashang,1,0.7890962362289429,640
test\huashang\000278.png,huashang,1,0.7948396801948547,640
test\huashang\000279.png,huashang,1,0.7788106799125671,640
test\huashang\000280.png,huashang,1,0.7908140420913696,640
test\huashang\000281.png,huashang,1,0.7752688527107239,640
test\huashang\000282.png,huashang,1,0.765588641166687,640
test\huashang\000283.png,huashang,1,0.7599858641624451,640
test\huashang\000284.png,huashang,1,0.7786539196968079,640
test\huashang\000285.png,huashang,1,0.7625851631164551,640
test\huashang\000286.png,huashang,1,0.7838810682296753,640
test\huashang\000287.png,huashang,1,0.8021014332771301,640
test\huashang\000288.png,huashang,1,0.7964821457862854,640
test\huashang\000289.png,huashang,1,0.7751513123512268,640
test\huashang\000290.png,huashang,1,0.7976581454277039,640
test\huashang\000291.png,huashang,1,0.7788749933242798,640
test\huashang\000292.png,huashang,1,0.7972291111946106,640
test\huashang\000293.png,huashang,1,0.7721547484397888,640
test\huashang\000294.png,huashang,1,0.7636691927909851,640
test\huashang\000295.png,huashang,1,0.7879172563552856,640
test\huashang\000296.png,huashang,1,0.7598129510879517,640
test\huashang\000297.png,huashang,1,0.7794420123100281,640
test\huashang\000298.png,huashang,1,0.7831066846847534,640
test\huashang\000299.png,huashang,1,0.7724509835243225,640
test\huashang\000300.png,huashang,1,0.7768421173095703,640
test\huashang\000301.png,huashang,1,0.8204814195632935,640
test\huashang\000302.png,huashang,1,0.7497738003730774,640
test\huashang\000303.png,huashang,1,0.7775657176971436,640
test\huashang\000304.png,huashang,1,0.7652300596237183,640
test\huashang\000305.png,huashang,1,0.7823793292045593,640
test\huashang\000306.png,huashang,1,0.7720288634300232,640
test\huashang\000307.png,huashang,1,0.789785623550415,640
test\huashang\000308.png,huashang,1,0.7836036086082458,640
test\huashang\000309.png,huashang,1,0.7984012961387634,640
test\huashang\000310.png,huashang,1,0.7683821320533752,640
test\huashang\000311.png,huashang,1,0.7866800427436829,640
test\huashang\000312.png,huashang,1,0.760673463344574,640
test\huashang\000313.png,huashang,1,0.7939634919166565,640
test\huashang\000314.png,huashang,1,0.7696471810340881,640
test\huashang\000315.png,huashang,1,0.7531789541244507,640
test\huashang\000316.png,huashang,1,0.781252920627594,640
test\huashang\000317.png,huashang,1,0.7917507886886597,640
test\huashang\000318.png,huashang,1,0.8006836771965027,640
test\huashang\000319.png,huashang,1,0.7960649728775024,640
test\huashang\000320.png,huashang,1,0.7859656810760498,640
test\huashang\000321.png,huashang,1,0.7956981658935547,640
test\huashang\000322.png,huashang,1,0.7979920506477356,640
test\huashang\000323.png,huashang,1,0.7929885387420654,640
test\huashang\000324.png,huashang,1,0.7775143384933472,640
test\huashang\000325.png,huashang,1,0.7912300229072571,640
test\huashang\000326.png,huashang,1,0.7868298292160034,640
test\huashang\000327.png,huashang,1,0.8013644218444824,640
test\huashang\000328.png,huashang,1,0.8013733625411987,640
test\huashang\000329.png,huashang,1,0.772111713886261,640
test\liangying\000000.png,liangying,1,0.8288097977638245,1024
test\liangying\000001.png,liangying,1,0.8057888150215149,1024
test\liangying\000002.png,liangying,1,0.7998690009117126,1024
test\liangying\000003.png,liangying,1,0.805017352104187,1024
test\liangying\000004.png,liangying,1,0.8280598521232605,1024
test\liangying\000005.png,liangying,1,0.8533236384391785,1024
test\liangying\000006.png,liangying,1,0.8331514000892639,1024
test\liangying\000007.png,liangying,1,0.8423255085945129,1024
test\liangying\000008.png,liangying,1,0.7998397946357727,1024
test\liangying\000009.png,liangying,1,0.8052889108657837,1024
test\liangying\000010.png,liangying,1,0.8439780473709106,1024
test\liangying\000011.png,liangying,1,0.8813009262084961,1024
test\liangying\000012.png,liangying,1,0.8046591281890869,1024
test\liangying\000013.png,liangying,1,0.8011226058006287,1024
test\liangying\000014.png,liangying,1,0.8346773982048035,1024
test\liangying\000015.png,liangying,1,0.8247202634811401,1024
test\liangying\000016.png,liangying,1,0.8507368564605713,1024
test\liangying\000017.png,liangying,1,0.8991138339042664,1024
test\liangying\000018.png,liangying,1,0.8963993787765503,1024
test\liangying\000019.png,liangying,1,0.9084097146987915,1024
test\liangying\000020.png,liangying,1,0.91438889503479,1024
test\liangying\000021.png,liangying,1,0.9002294540405273,1024
test\liangying\000022.png,liangying,1,0.9123896956443787,1024
