image_path,defect_type,true_label,score,valid_patches
test\good\000298.png,good,0,0.5076956748962402,1024
test\good\000299.png,good,0,0.5020672082901001,1024
test\good\000300.png,good,0,0.5032023191452026,896
test\good\000301.png,good,0,0.620631754398346,1024
test\good\000302.png,good,0,0.5974836945533752,640
test\good\000303.png,good,0,0.5430938601493835,1024
test\good\000304.png,good,0,0.4747556746006012,1024
test\good\000305.png,good,0,0.5732635259628296,384
test\good\000306.png,good,0,0.7622463703155518,896
test\good\000307.png,good,0,0.5323256850242615,1024
test\good\000308.png,good,0,0.5362166166305542,1024
test\good\000309.png,good,0,0.4955967962741852,640
test\good\000310.png,good,0,0.4943476915359497,1024
test\good\000311.png,good,0,0.6010419726371765,896
test\good\000312.png,good,0,0.6066700220108032,896
test\good\000313.png,good,0,0.5548410415649414,1024
test\good\000314.png,good,0,0.6805208921432495,1024
test\good\000315.png,good,0,0.612506628036499,640
test\good\000316.png,good,0,0.5284784436225891,1024
test\good\000317.png,good,0,0.5685097575187683,896
test\good\000318.png,good,0,0.5755829215049744,1024
test\good\000319.png,good,0,0.7064381241798401,1024
test\good\000320.png,good,0,0.5913469791412354,1024
test\good\000321.png,good,0,0.584525465965271,1024
test\good\000322.png,good,0,0.5633271932601929,1024
test\good\000323.png,good,0,0.5694094300270081,1024
test\good\000324.png,good,0,0.5603184103965759,1024
test\good\000325.png,good,0,0.600185751914978,1024
test\good\000326.png,good,0,0.6134443283081055,1024
test\good\000327.png,good,0,0.7088550925254822,1024
test\good\000328.png,good,0,0.5300769209861755,1024
test\good\000329.png,good,0,0.47716620564460754,384
test\good\000330.png,good,0,0.5619201064109802,1024
test\good\000331.png,good,0,0.6054309606552124,640
test\good\000332.png,good,0,0.5043662786483765,1024
test\good\000333.png,good,0,0.6552044153213501,1024
test\good\000334.png,good,0,0.7611061334609985,1024
test\good\000335.png,good,0,0.5844581723213196,1024
test\good\000336.png,good,0,0.5742959976196289,960
test\good\000337.png,good,0,0.5010541081428528,1024
test\good\000338.png,good,0,0.5457459092140198,1024
test\good\000339.png,good,0,0.5116234421730042,1024
test\good\000340.png,good,0,0.6234219670295715,896
test\good\000341.png,good,0,0.5330278277397156,1024
test\good\000342.png,good,0,0.49319028854370117,1024
test\good\000343.png,good,0,0.5256581902503967,640
test\good\000344.png,good,0,0.5447030663490295,1024
test\good\000345.png,good,0,0.5223347544670105,1024
test\good\000346.png,good,0,0.5352849960327148,640
test\good\000347.png,good,0,0.5563965439796448,1024
test\good\000348.png,good,0,0.5884482860565186,1024
test\good\000349.png,good,0,0.5891935229301453,896
test\good\000350.png,good,0,0.5437352061271667,1024
test\good\000351.png,good,0,0.4777722954750061,640
test\good\000352.png,good,0,0.5258187055587769,1024
test\good\000353.png,good,0,0.5084330439567566,1024
test\good\000354.png,good,0,0.5507802963256836,1024
test\good\000355.png,good,0,0.5317185521125793,1024
test\good\000356.png,good,0,0.5299572348594666,1024
test\good\000357.png,good,0,0.5756083130836487,1024
test\good\000358.png,good,0,0.5468931198120117,1024
test\good\000359.png,good,0,0.5833829045295715,1024
test\good\000360.png,good,0,0.4784182012081146,384
test\good\000361.png,good,0,0.4854920208454132,896
test\good\000362.png,good,0,0.5651816129684448,1024
test\good\000363.png,good,0,0.47103023529052734,1024
test\good\000364.png,good,0,0.5259324908256531,640
test\good\000365.png,good,0,0.5871298313140869,1024
test\good\000366.png,good,0,0.5522913932800293,1024
test\good\000367.png,good,0,0.523504912853241,1024
test\good\000368.png,good,0,0.6089029908180237,1024
test\guoxi\000000.png,guoxi,1,0.8454477190971375,640
test\guoxi\000001.png,guoxi,1,0.6939374804496765,640
test\guoxi\000002.png,guoxi,1,0.8619967103004456,960
test\guoxi\000003.png,guoxi,1,0.7961488366127014,960
test\guoxi\000004.png,guoxi,1,0.7021437883377075,960
test\guoxi\000005.png,guoxi,1,0.8357714414596558,960
test\guoxi\000006.png,guoxi,1,0.8621261715888977,960
test\guoxi\000007.png,guoxi,1,0.7032949328422546,960
test\guoxi\000008.png,guoxi,1,0.8286420702934265,960
test\guoxi\000009.png,guoxi,1,0.76169353723526,960
test\guoxi\000010.png,guoxi,1,0.7053812146186829,640
test\guoxi\000011.png,guoxi,1,0.8604608178138733,384
test\guoxi\000012.png,guoxi,1,0.8104909062385559,384
test\guoxi\000013.png,guoxi,1,0.8527137637138367,640
test\guoxi\000014.png,guoxi,1,0.7210696339607239,640
test\guoxi\000015.png,guoxi,1,0.67765212059021,640
test\guoxi\000016.png,guoxi,1,0.7583572268486023,960
test\guoxi\000017.png,guoxi,1,0.8513931632041931,960
test\guoxi\000018.png,guoxi,1,0.6276525259017944,640
test\guoxi\000019.png,guoxi,1,0.8184539675712585,448
test\guoxi\000020.png,guoxi,1,0.847103476524353,640
test\guoxi\000021.png,guoxi,1,0.7620318531990051,640
test\guoxi\000022.png,guoxi,1,0.7197019457817078,640
test\guoxi\000023.png,guoxi,1,0.9297319650650024,640
test\guoxi\000024.png,guoxi,1,0.8304734230041504,640
test\guoxi\000025.png,guoxi,1,0.8209319710731506,640
test\guoxi\000026.png,guoxi,1,0.8299239277839661,640
test\guoxi\000027.png,guoxi,1,0.7733070850372314,640
test\guoxi\000028.png,guoxi,1,0.8492168188095093,640
test\guoxi\000029.png,guoxi,1,0.6301276683807373,640
test\guoxi\000030.png,guoxi,1,0.7991688847541809,960
test\guoxi\000031.png,guoxi,1,0.7422280311584473,960
test\guoxi\000032.png,guoxi,1,0.7708972096443176,960
test\guoxi\000033.png,guoxi,1,0.6577364206314087,384
test\guoxi\000034.png,guoxi,1,0.7878804206848145,384
test\guoxi\000035.png,guoxi,1,0.7891936898231506,384
test\guoxi\000036.png,guoxi,1,0.75214022397995,384
test\guoxi\000037.png,guoxi,1,0.7726553678512573,384
test\guoxi\000038.png,guoxi,1,0.8033990263938904,384
test\guoxi\000039.png,guoxi,1,0.7958417534828186,384
test\guoxi\000040.png,guoxi,1,0.7296442985534668,384
test\guoxi\000041.png,guoxi,1,0.818200409412384,384
test\guoxi\000042.png,guoxi,1,0.8093069195747375,384
test\guoxi\000043.png,guoxi,1,0.7866381406784058,384
test\guoxi\000044.png,guoxi,1,0.6289767622947693,384
test\guoxi\000045.png,guoxi,1,0.78411865234375,640
test\guoxi\000046.png,guoxi,1,0.7653915882110596,960
test\guoxi\000047.png,guoxi,1,0.7773600220680237,448
test\guoxi\000048.png,guoxi,1,0.696500837802887,960
test\guoxi\000049.png,guoxi,1,0.793578028678894,960
test\guoxi\000050.png,guoxi,1,0.7239665985107422,960
test\guoxi\000051.png,guoxi,1,0.8027549386024475,960
test\guoxi\000052.png,guoxi,1,0.8738790154457092,1024
test\guoxi\000053.png,guoxi,1,0.8343561291694641,1024
test\guoxi\000054.png,guoxi,1,0.8756819367408752,1024
test\guoxi\000055.png,guoxi,1,0.8660167455673218,1024
test\guoxi\000056.png,guoxi,1,0.8445608019828796,960
test\guoxi\000057.png,guoxi,1,0.766992449760437,960
test\guoxi\000058.png,guoxi,1,0.7676765322685242,960
test\guoxi\000059.png,guoxi,1,0.8018383979797363,960
test\guoxi\000060.png,guoxi,1,0.8064253926277161,960
test\guoxi\000061.png,guoxi,1,0.7743633985519409,960
test\guoxi\000062.png,guoxi,1,0.8288231492042542,960
test\guoxi\000063.png,guoxi,1,0.8509047031402588,960
test\guoxi\000064.png,guoxi,1,0.5784271955490112,960
test\guoxi\000065.png,guoxi,1,0.7351583242416382,960
test\guoxi\000066.png,guoxi,1,0.8029422760009766,960
test\guoxi\000067.png,guoxi,1,0.84101802110672,960
test\guoxi\000068.png,guoxi,1,0.8156823515892029,960
test\guoxi\000069.png,guoxi,1,0.6957772970199585,960
test\guoxi\000070.png,guoxi,1,0.7479074001312256,960
test\guoxi\000071.png,guoxi,1,0.8785285353660583,960
test\guoxi\000072.png,guoxi,1,0.8342024087905884,960
test\guoxi\000073.png,guoxi,1,0.8143922090530396,960
test\guoxi\000074.png,guoxi,1,0.8289836049079895,960
test\huashang\000000.png,huashang,1,0.7208586931228638,1024
test\huashang\000001.png,huashang,1,0.7193291783332825,1024
test\huashang\000002.png,huashang,1,0.7279449105262756,1024
test\huashang\000003.png,huashang,1,0.6861563324928284,1024
test\huashang\000004.png,huashang,1,0.7023221850395203,1024
test\huashang\000005.png,huashang,1,0.7541875839233398,1024
test\huashang\000006.png,huashang,1,0.7281737923622131,1024
test\huashang\000007.png,huashang,1,0.6713094115257263,1024
test\huashang\000008.png,huashang,1,0.8163467645645142,1024
test\huashang\000009.png,huashang,1,0.7248546481132507,1024
test\huashang\000010.png,huashang,1,0.7632291316986084,1024
test\huashang\000011.png,huashang,1,0.6775181889533997,1024
test\huashang\000012.png,huashang,1,0.8280560374259949,1024
test\huashang\000013.png,huashang,1,0.6688003540039062,640
test\huashang\000014.png,huashang,1,0.7104354500770569,640
test\huashang\000015.png,huashang,1,0.7161707878112793,640
test\huashang\000016.png,huashang,1,0.5063184499740601,640
test\huashang\000017.png,huashang,1,0.7816222310066223,640
test\huashang\000018.png,huashang,1,0.6231492161750793,640
test\huashang\000019.png,huashang,1,0.5068319439888,640
test\huashang\000020.png,huashang,1,0.6424290537834167,640
test\huashang\000021.png,huashang,1,0.522026002407074,640
test\huashang\000022.png,huashang,1,0.73457270860672,640
test\huashang\000023.png,huashang,1,0.6994157433509827,640
test\huashang\000024.png,huashang,1,0.7023802399635315,640
test\huashang\000025.png,huashang,1,0.6762233376502991,640
test\huashang\000026.png,huashang,1,0.7168166637420654,640
test\huashang\000027.png,huashang,1,0.6338542103767395,640
test\huashang\000028.png,huashang,1,0.6132112741470337,640
test\huashang\000029.png,huashang,1,0.5416966080665588,640
test\huashang\000030.png,huashang,1,0.5232955813407898,640
test\huashang\000031.png,huashang,1,0.653728187084198,640
test\huashang\000032.png,huashang,1,0.6710236072540283,640
test\huashang\000033.png,huashang,1,0.6395519971847534,640
test\huashang\000034.png,huashang,1,0.4964108467102051,640
test\huashang\000035.png,huashang,1,0.6590648293495178,640
test\huashang\000036.png,huashang,1,0.5270032286643982,640
test\huashang\000037.png,huashang,1,0.5637979507446289,640
test\huashang\000038.png,huashang,1,0.7491122484207153,640
test\huashang\000039.png,huashang,1,0.6945357322692871,640
test\huashang\000040.png,huashang,1,0.7410953640937805,640
test\huashang\000041.png,huashang,1,0.7787632346153259,640
test\huashang\000042.png,huashang,1,0.7213885188102722,640
test\huashang\000043.png,huashang,1,0.7009872198104858,640
test\huashang\000044.png,huashang,1,0.5830758810043335,640
test\huashang\000045.png,huashang,1,0.6666691303253174,640
test\huashang\000046.png,huashang,1,0.6374403834342957,640
test\huashang\000047.png,huashang,1,0.6483598947525024,640
test\huashang\000048.png,huashang,1,0.7335342168807983,640
test\huashang\000049.png,huashang,1,0.7065567970275879,640
test\huashang\000050.png,huashang,1,0.7382181286811829,640
test\huashang\000051.png,huashang,1,0.5242263674736023,640
test\huashang\000052.png,huashang,1,0.5984264016151428,640
test\huashang\000053.png,huashang,1,0.7664509415626526,640
test\huashang\000054.png,huashang,1,0.6558066010475159,640
test\huashang\000055.png,huashang,1,0.7925126552581787,640
test\huashang\000056.png,huashang,1,0.7652115821838379,640
test\huashang\000057.png,huashang,1,0.7808017134666443,640
test\huashang\000058.png,huashang,1,0.6096784472465515,1024
test\huashang\000059.png,huashang,1,0.7899834513664246,1024
test\huashang\000060.png,huashang,1,0.7615005373954773,1024
test\huashang\000061.png,huashang,1,0.7677451372146606,1024
test\huashang\000062.png,huashang,1,0.6958677768707275,1024
test\huashang\000063.png,huashang,1,0.781417727470398,1024
test\huashang\000064.png,huashang,1,0.7489248514175415,1024
test\huashang\000065.png,huashang,1,0.838027834892273,1024
test\huashang\000066.png,huashang,1,0.7716850638389587,1024
test\huashang\000067.png,huashang,1,0.7712039351463318,1024
test\huashang\000068.png,huashang,1,0.7408925890922546,1024
test\huashang\000069.png,huashang,1,0.7543989419937134,1024
test\huashang\000070.png,huashang,1,0.7931269407272339,1024
test\huashang\000071.png,huashang,1,0.7518284320831299,1024
test\huashang\000072.png,huashang,1,0.7864217758178711,1024
test\huashang\000073.png,huashang,1,0.7563480734825134,1024
test\huashang\000074.png,huashang,1,0.6882646083831787,1024
test\huashang\000075.png,huashang,1,0.7726469039916992,1024
test\huashang\000076.png,huashang,1,0.6935603618621826,1024
test\huashang\000077.png,huashang,1,0.7665571570396423,1024
test\huashang\000078.png,huashang,1,0.7681235074996948,1024
test\huashang\000079.png,huashang,1,0.7430936694145203,1024
test\huashang\000080.png,huashang,1,0.7842658758163452,1024
test\huashang\000081.png,huashang,1,0.7788037657737732,1024
test\huashang\000082.png,huashang,1,0.7628328204154968,1024
test\huashang\000083.png,huashang,1,0.8212157487869263,1024
test\huashang\000084.png,huashang,1,0.7654147744178772,1024
test\huashang\000085.png,huashang,1,0.7592446804046631,1024
test\huashang\000086.png,huashang,1,0.8053914904594421,1024
test\huashang\000087.png,huashang,1,0.6432530283927917,640
test\huashang\000088.png,huashang,1,0.6009334921836853,640
test\huashang\000089.png,huashang,1,0.6446429491043091,640
test\huashang\000090.png,huashang,1,0.8436513543128967,640
test\huashang\000091.png,huashang,1,0.5885868668556213,640
test\huashang\000092.png,huashang,1,0.6883912682533264,640
test\huashang\000093.png,huashang,1,0.7214843034744263,640
test\huashang\000094.png,huashang,1,0.5972268581390381,640
test\huashang\000095.png,huashang,1,0.5383070111274719,640
test\huashang\000096.png,huashang,1,0.665427565574646,640
test\huashang\000097.png,huashang,1,0.6929370760917664,640
test\huashang\000098.png,huashang,1,0.7819826006889343,640
test\huashang\000099.png,huashang,1,0.6328680515289307,640
test\huashang\000100.png,huashang,1,0.7460533380508423,640
test\huashang\000101.png,huashang,1,0.7671142220497131,640
test\huashang\000102.png,huashang,1,0.5563446879386902,640
test\huashang\000103.png,huashang,1,0.5848311185836792,640
test\huashang\000104.png,huashang,1,0.5904790163040161,640
test\huashang\000105.png,huashang,1,0.7842482328414917,640
test\huashang\000106.png,huashang,1,0.7576906681060791,1024
test\huashang\000107.png,huashang,1,0.7807536125183105,1024
test\huashang\000108.png,huashang,1,0.7812923192977905,1024
test\huashang\000109.png,huashang,1,0.776716411113739,1024
test\huashang\000110.png,huashang,1,0.7465364933013916,1024
test\huashang\000111.png,huashang,1,0.7687529921531677,1024
test\huashang\000112.png,huashang,1,0.7178537249565125,1024
test\huashang\000113.png,huashang,1,0.7861324548721313,1024
test\huashang\000114.png,huashang,1,0.7556294202804565,1024
test\huashang\000115.png,huashang,1,0.7687709331512451,1024
test\huashang\000116.png,huashang,1,0.7647692561149597,1024
test\huashang\000117.png,huashang,1,0.7676969170570374,1024
test\huashang\000118.png,huashang,1,0.5807085037231445,1024
test\huashang\000119.png,huashang,1,0.7960222363471985,1024
test\huashang\000120.png,huashang,1,0.7825272083282471,1024
test\huashang\000121.png,huashang,1,0.7311850190162659,1024
test\huashang\000122.png,huashang,1,0.6831094026565552,1024
test\huashang\000123.png,huashang,1,0.7744486927986145,1024
test\huashang\000124.png,huashang,1,0.7264689803123474,1024
test\huashang\000125.png,huashang,1,0.7742579579353333,1024
test\huashang\000126.png,huashang,1,0.7638214230537415,1024
test\huashang\000127.png,huashang,1,0.7429392337799072,1024
test\huashang\000128.png,huashang,1,0.7909600138664246,1024
test\huashang\000129.png,huashang,1,0.7857473492622375,1024
test\huashang\000130.png,huashang,1,0.7444114089012146,1024
test\huashang\000131.png,huashang,1,0.7897481918334961,1024
test\huashang\000132.png,huashang,1,0.7741180062294006,1024
test\huashang\000133.png,huashang,1,0.7649000883102417,1024
test\huashang\000134.png,huashang,1,0.6927469372749329,1024
test\huashang\000135.png,huashang,1,0.7750987410545349,1024
test\huashang\000136.png,huashang,1,0.7449626326560974,1024
test\huashang\000137.png,huashang,1,0.7660110592842102,1024
test\huashang\000138.png,huashang,1,0.6765109896659851,1024
test\huashang\000139.png,huashang,1,0.8040728569030762,1024
test\huashang\000140.png,huashang,1,0.7898169755935669,1024
test\huashang\000141.png,huashang,1,0.754763662815094,1024
test\huashang\000142.png,huashang,1,0.7718004584312439,1024
test\huashang\000143.png,huashang,1,0.6790962815284729,1024
test\huashang\000144.png,huashang,1,0.8625354766845703,1024
test\huashang\000145.png,huashang,1,0.7825106382369995,1024
test\huashang\000146.png,huashang,1,0.7736744284629822,1024
test\huashang\000147.png,huashang,1,0.7676602602005005,1024
test\huashang\000148.png,huashang,1,0.7719146013259888,1024
test\huashang\000149.png,huashang,1,0.7812941074371338,1024
test\huashang\000150.png,huashang,1,0.7808988094329834,1024
test\huashang\000151.png,huashang,1,0.7612529993057251,1024
test\huashang\000152.png,huashang,1,0.7704275250434875,1024
test\huashang\000153.png,huashang,1,0.5632027387619019,640
test\huashang\000154.png,huashang,1,0.5847557783126831,640
test\huashang\000155.png,huashang,1,0.7828395962715149,640
test\huashang\000156.png,huashang,1,0.7453101277351379,640
test\huashang\000157.png,huashang,1,0.6522793173789978,640
test\huashang\000158.png,huashang,1,0.7649092674255371,640
test\huashang\000159.png,huashang,1,0.6973699927330017,640
test\huashang\000160.png,huashang,1,0.7650595903396606,640
test\huashang\000161.png,huashang,1,0.5697578191757202,640
test\huashang\000162.png,huashang,1,0.5996208786964417,640
test\huashang\000163.png,huashang,1,0.684821605682373,640
test\huashang\000164.png,huashang,1,0.7973237633705139,640
test\huashang\000165.png,huashang,1,0.7395446300506592,640
test\huashang\000166.png,huashang,1,0.7397509813308716,640
test\huashang\000167.png,huashang,1,0.7725476622581482,640
test\huashang\000168.png,huashang,1,0.5839967131614685,640
test\huashang\000169.png,huashang,1,0.5880715847015381,640
test\huashang\000170.png,huashang,1,0.7365845441818237,640
test\huashang\000171.png,huashang,1,0.6429736018180847,640
test\huashang\000172.png,huashang,1,0.6702662706375122,640
test\huashang\000173.png,huashang,1,0.5773823857307434,640
test\huashang\000174.png,huashang,1,0.8207953572273254,640
test\huashang\000175.png,huashang,1,0.5954275131225586,640
test\huashang\000176.png,huashang,1,0.7650425434112549,640
test\huashang\000177.png,huashang,1,0.6262161135673523,640
test\huashang\000178.png,huashang,1,0.5006563067436218,640
test\huashang\000179.png,huashang,1,0.5308237075805664,640
test\huashang\000180.png,huashang,1,0.5891810059547424,640
test\huashang\000181.png,huashang,1,0.5769831538200378,640
test\huashang\000182.png,huashang,1,0.5936309099197388,640
test\huashang\000183.png,huashang,1,0.596646249294281,640
test\huashang\000184.png,huashang,1,0.6213153004646301,640
test\huashang\000185.png,huashang,1,0.6241292357444763,640
test\huashang\000186.png,huashang,1,0.65458083152771,1024
test\huashang\000187.png,huashang,1,0.6242225766181946,1024
test\huashang\000188.png,huashang,1,0.6488874554634094,640
test\huashang\000189.png,huashang,1,0.6924347281455994,640
test\huashang\000190.png,huashang,1,0.6191027760505676,640
test\huashang\000191.png,huashang,1,0.6804163455963135,640
test\huashang\000192.png,huashang,1,0.6932143568992615,640
test\huashang\000193.png,huashang,1,0.679085373878479,640
test\huashang\000194.png,huashang,1,0.6791054606437683,640
test\huashang\000195.png,huashang,1,0.5995399951934814,640
test\huashang\000196.png,huashang,1,0.6056564450263977,640
test\huashang\000197.png,huashang,1,0.6230975985527039,640
test\huashang\000198.png,huashang,1,0.6019815802574158,640
test\huashang\000199.png,huashang,1,0.670031726360321,1024
test\huashang\000200.png,huashang,1,0.7512753009796143,1024
test\huashang\000201.png,huashang,1,0.7586803436279297,1024
test\huashang\000202.png,huashang,1,0.767524242401123,1024
test\huashang\000203.png,huashang,1,0.7813344597816467,1024
test\huashang\000204.png,huashang,1,0.746448278427124,640
test\huashang\000205.png,huashang,1,0.5917990803718567,640
test\huashang\000206.png,huashang,1,0.6028191447257996,640
test\huashang\000207.png,huashang,1,0.6866251230239868,640
test\huashang\000208.png,huashang,1,0.5811981558799744,640
test\huashang\000209.png,huashang,1,0.6314423680305481,640
test\huashang\000210.png,huashang,1,0.6230664849281311,640
test\huashang\000211.png,huashang,1,0.5250487923622131,640
test\huashang\000212.png,huashang,1,0.7196747064590454,640
test\huashang\000213.png,huashang,1,0.7084811925888062,640
test\huashang\000214.png,huashang,1,0.6296723484992981,640
test\huashang\000215.png,huashang,1,0.5301649570465088,640
test\huashang\000216.png,huashang,1,0.5741032361984253,640
test\huashang\000217.png,huashang,1,0.6670158505439758,640
test\huashang\000218.png,huashang,1,0.602462112903595,640
test\huashang\000219.png,huashang,1,0.5972257852554321,640
test\huashang\000220.png,huashang,1,0.6590672135353088,640
test\huashang\000221.png,huashang,1,0.7995197772979736,1024
test\huashang\000222.png,huashang,1,0.785569965839386,1024
test\huashang\000223.png,huashang,1,0.7509521245956421,1024
test\huashang\000224.png,huashang,1,0.8121601343154907,1024
test\huashang\000225.png,huashang,1,0.7644628286361694,1024
test\huashang\000226.png,huashang,1,0.5322484970092773,640
test\huashang\000227.png,huashang,1,0.7060592174530029,640
test\huashang\000228.png,huashang,1,0.6283524036407471,640
test\huashang\000229.png,huashang,1,0.7831838130950928,640
test\huashang\000230.png,huashang,1,0.6566566824913025,640
test\huashang\000231.png,huashang,1,0.7742530107498169,640
test\huashang\000232.png,huashang,1,0.5811365246772766,640
test\huashang\000233.png,huashang,1,0.6626225709915161,640
test\huashang\000234.png,huashang,1,0.791083574295044,640
test\huashang\000235.png,huashang,1,0.7961111068725586,640
test\huashang\000236.png,huashang,1,0.6496728658676147,640
test\huashang\000237.png,huashang,1,0.7360238432884216,640
test\huashang\000238.png,huashang,1,0.5146331787109375,640
test\huashang\000239.png,huashang,1,0.7180750370025635,640
test\huashang\000240.png,huashang,1,0.7779210805892944,1024
test\huashang\000241.png,huashang,1,0.7113741040229797,1024
test\huashang\000242.png,huashang,1,0.7774232029914856,640
test\huashang\000243.png,huashang,1,0.7120548486709595,640
test\huashang\000244.png,huashang,1,0.6586244702339172,640
test\huashang\000245.png,huashang,1,0.6838511228561401,640
test\huashang\000246.png,huashang,1,0.7817134261131287,640
test\huashang\000247.png,huashang,1,0.6743045449256897,640
test\huashang\000248.png,huashang,1,0.7456297874450684,640
test\huashang\000249.png,huashang,1,0.6438318490982056,640
test\huashang\000250.png,huashang,1,0.5762606263160706,640
test\huashang\000251.png,huashang,1,0.6958858966827393,640
test\huashang\000252.png,huashang,1,0.6781100034713745,640
test\huashang\000253.png,huashang,1,0.6324907541275024,640
test\huashang\000254.png,huashang,1,0.7061769366264343,640
test\huashang\000255.png,huashang,1,0.6542723774909973,640
test\huashang\000256.png,huashang,1,0.7859578728675842,640
test\huashang\000257.png,huashang,1,0.585371732711792,640
test\huashang\000258.png,huashang,1,0.5892452001571655,640
test\huashang\000259.png,huashang,1,0.809130072593689,640
test\huashang\000260.png,huashang,1,0.5487162470817566,640
test\huashang\000261.png,huashang,1,0.5791322588920593,640
test\huashang\000262.png,huashang,1,0.7419922351837158,640
test\huashang\000263.png,huashang,1,0.5160170793533325,640
test\huashang\000264.png,huashang,1,0.580110490322113,640
test\huashang\000265.png,huashang,1,0.6432921290397644,640
test\huashang\000266.png,huashang,1,0.6788610219955444,640
test\huashang\000267.png,huashang,1,0.49333274364471436,640
test\huashang\000268.png,huashang,1,0.5227420926094055,640
test\huashang\000269.png,huashang,1,0.5357251167297363,640
test\huashang\000270.png,huashang,1,0.5968175530433655,640
test\huashang\000271.png,huashang,1,0.5863224864006042,640
test\huashang\000272.png,huashang,1,0.5471984148025513,640
test\huashang\000273.png,huashang,1,0.6026760339736938,640
test\huashang\000274.png,huashang,1,0.5225379467010498,640
test\huashang\000275.png,huashang,1,0.5321720242500305,640
test\huashang\000276.png,huashang,1,0.5366784930229187,640
test\huashang\000277.png,huashang,1,0.5972237586975098,640
test\huashang\000278.png,huashang,1,0.7900807857513428,640
test\huashang\000279.png,huashang,1,0.6810982823371887,640
test\huashang\000280.png,huashang,1,0.5869920253753662,640
test\huashang\000281.png,huashang,1,0.5747175216674805,640
test\huashang\000282.png,huashang,1,0.6036153435707092,640
test\huashang\000283.png,huashang,1,0.6688799858093262,640
test\huashang\000284.png,huashang,1,0.5123089551925659,640
test\huashang\000285.png,huashang,1,0.5797867178916931,640
test\huashang\000286.png,huashang,1,0.6329706907272339,640
test\huashang\000287.png,huashang,1,0.7559080123901367,640
test\huashang\000288.png,huashang,1,0.6764163374900818,640
test\huashang\000289.png,huashang,1,0.5083574056625366,640
test\huashang\000290.png,huashang,1,0.6342179775238037,640
test\huashang\000291.png,huashang,1,0.5752549767494202,640
test\huashang\000292.png,huashang,1,0.7819278836250305,640
test\huashang\000293.png,huashang,1,0.6482944488525391,640
test\huashang\000294.png,huashang,1,0.5245751142501831,640
test\huashang\000295.png,huashang,1,0.6497916579246521,640
test\huashang\000296.png,huashang,1,0.6073773503303528,640
test\huashang\000297.png,huashang,1,0.648966372013092,640
test\huashang\000298.png,huashang,1,0.6637083888053894,640
test\huashang\000299.png,huashang,1,0.6611015200614929,640
test\huashang\000300.png,huashang,1,0.7523891925811768,640
test\huashang\000301.png,huashang,1,0.809222936630249,640
test\huashang\000302.png,huashang,1,0.6288880705833435,640
test\huashang\000303.png,huashang,1,0.6768885850906372,640
test\huashang\000304.png,huashang,1,0.5564141869544983,640
test\huashang\000305.png,huashang,1,0.6907790899276733,640
test\huashang\000306.png,huashang,1,0.5545211434364319,640
test\huashang\000307.png,huashang,1,0.6596903800964355,640
test\huashang\000308.png,huashang,1,0.6855529546737671,640
test\huashang\000309.png,huashang,1,0.7641445398330688,640
test\huashang\000310.png,huashang,1,0.6042531132698059,640
test\huashang\000311.png,huashang,1,0.6217214465141296,640
test\huashang\000312.png,huashang,1,0.5469274520874023,640
test\huashang\000313.png,huashang,1,0.7057228684425354,640
test\huashang\000314.png,huashang,1,0.5502538681030273,640
test\huashang\000315.png,huashang,1,0.5999687314033508,640
test\huashang\000316.png,huashang,1,0.6369946599006653,640
test\huashang\000317.png,huashang,1,0.6763625741004944,640
test\huashang\000318.png,huashang,1,0.6820968985557556,640
test\huashang\000319.png,huashang,1,0.6214426159858704,640
test\huashang\000320.png,huashang,1,0.7230687737464905,640
test\huashang\000321.png,huashang,1,0.637347400188446,640
test\huashang\000322.png,huashang,1,0.5624136328697205,640
test\huashang\000323.png,huashang,1,0.6215402483940125,640
test\huashang\000324.png,huashang,1,0.653317928314209,640
test\huashang\000325.png,huashang,1,0.54457688331604,640
test\huashang\000326.png,huashang,1,0.5702387094497681,640
test\huashang\000327.png,huashang,1,0.6421270966529846,640
test\huashang\000328.png,huashang,1,0.6181300282478333,640
test\huashang\000329.png,huashang,1,0.6587725877761841,640
test\liangying\000000.png,liangying,1,0.8133911490440369,1024
test\liangying\000001.png,liangying,1,0.6995916962623596,1024
test\liangying\000002.png,liangying,1,0.7274603843688965,1024
test\liangying\000003.png,liangying,1,0.5167984962463379,1024
test\liangying\000004.png,liangying,1,0.804241955280304,1024
test\liangying\000005.png,liangying,1,0.8116823434829712,1024
test\liangying\000006.png,liangying,1,0.6266986727714539,1024
test\liangying\000007.png,liangying,1,0.829646646976471,1024
test\liangying\000008.png,liangying,1,0.6570502519607544,1024
test\liangying\000009.png,liangying,1,0.654947817325592,1024
test\liangying\000010.png,liangying,1,0.7967820763587952,1024
test\liangying\000011.png,liangying,1,0.8487638831138611,1024
test\liangying\000012.png,liangying,1,0.675031304359436,1024
test\liangying\000013.png,liangying,1,0.6937073469161987,1024
test\liangying\000014.png,liangying,1,0.8277434706687927,1024
test\liangying\000015.png,liangying,1,0.7750127911567688,1024
test\liangying\000016.png,liangying,1,0.8287009000778198,1024
test\liangying\000017.png,liangying,1,0.7451211214065552,1024
test\liangying\000018.png,liangying,1,0.8152598142623901,1024
test\liangying\000019.png,liangying,1,0.5991756916046143,1024
test\liangying\000020.png,liangying,1,0.6864815950393677,1024
test\liangying\000021.png,liangying,1,0.6358010768890381,1024
test\liangying\000022.png,liangying,1,0.7167320251464844,1024
