image_path,defect_type,true_label,score
test\good\000364.png,good,0,0.474311888217926
test\good\000365.png,good,0,0.5146577954292297
test\good\000366.png,good,0,0.47131940722465515
test\good\000367.png,good,0,0.48289114236831665
test\good\000368.png,good,0,0.5488273501396179
test\guoxi\000000.png,guoxi,1,0.8443876504898071
test\guoxi\000001.png,guoxi,1,0.6716945171356201
test\guoxi\000002.png,guoxi,1,0.8425813317298889
test\guoxi\000003.png,guoxi,1,0.7475037574768066
test\guoxi\000004.png,guoxi,1,0.6864227056503296
test\guoxi\000005.png,guoxi,1,0.8196687698364258
test\guoxi\000006.png,guoxi,1,0.8514134883880615
test\guoxi\000007.png,guoxi,1,0.6865637898445129
test\guoxi\000008.png,guoxi,1,0.8199649453163147
test\guoxi\000009.png,guoxi,1,0.7839269042015076
test\guoxi\000010.png,guoxi,1,0.7156374454498291
test\guoxi\000011.png,guoxi,1,0.7921801805496216
test\guoxi\000012.png,guoxi,1,0.8056588172912598
test\guoxi\000013.png,guoxi,1,0.8618449568748474
test\guoxi\000014.png,guoxi,1,0.6937885284423828
test\guoxi\000015.png,guoxi,1,0.6761382818222046
test\guoxi\000016.png,guoxi,1,0.7497323155403137
test\guoxi\000017.png,guoxi,1,0.853651225566864
test\guoxi\000018.png,guoxi,1,0.593435525894165
test\guoxi\000019.png,guoxi,1,0.763088047504425
test\guoxi\000020.png,guoxi,1,0.8086280226707458
test\guoxi\000021.png,guoxi,1,0.7111244201660156
test\guoxi\000022.png,guoxi,1,0.6586517691612244
test\guoxi\000023.png,guoxi,1,0.9397774934768677
test\guoxi\000024.png,guoxi,1,0.7951169013977051
test\guoxi\000025.png,guoxi,1,0.7953015565872192
test\guoxi\000026.png,guoxi,1,0.8091053366661072
test\guoxi\000027.png,guoxi,1,0.7691324949264526
test\guoxi\000028.png,guoxi,1,0.8512890338897705
test\guoxi\000029.png,guoxi,1,0.5939761400222778
test\guoxi\000030.png,guoxi,1,0.7388927340507507
test\guoxi\000031.png,guoxi,1,0.7433395385742188
test\guoxi\000032.png,guoxi,1,0.7860870361328125
test\guoxi\000033.png,guoxi,1,0.6255589723587036
test\guoxi\000034.png,guoxi,1,0.7567027807235718
test\guoxi\000035.png,guoxi,1,0.812229573726654
test\guoxi\000036.png,guoxi,1,0.736761212348938
test\guoxi\000037.png,guoxi,1,0.7469688057899475
test\guoxi\000038.png,guoxi,1,0.7696351408958435
test\guoxi\000039.png,guoxi,1,0.7390341758728027
test\guoxi\000040.png,guoxi,1,0.6571511030197144
test\guoxi\000041.png,guoxi,1,0.8121463060379028
test\guoxi\000042.png,guoxi,1,0.6497418880462646
test\guoxi\000043.png,guoxi,1,0.7765288352966309
test\guoxi\000044.png,guoxi,1,0.4827449917793274
test\guoxi\000045.png,guoxi,1,0.7939971685409546
test\guoxi\000046.png,guoxi,1,0.7460563778877258
test\guoxi\000047.png,guoxi,1,0.7605230808258057
test\guoxi\000048.png,guoxi,1,0.7082521915435791
test\guoxi\000049.png,guoxi,1,0.7334746718406677
test\guoxi\000050.png,guoxi,1,0.707368016242981
test\guoxi\000051.png,guoxi,1,0.7993828654289246
test\guoxi\000052.png,guoxi,1,0.8412260413169861
test\guoxi\000053.png,guoxi,1,0.8439912796020508
test\guoxi\000054.png,guoxi,1,0.881033182144165
test\guoxi\000055.png,guoxi,1,0.837971031665802
test\guoxi\000056.png,guoxi,1,0.8368849158287048
test\guoxi\000057.png,guoxi,1,0.7521055340766907
test\guoxi\000058.png,guoxi,1,0.7853800058364868
test\guoxi\000059.png,guoxi,1,0.7846652865409851
test\guoxi\000060.png,guoxi,1,0.7630895376205444
test\guoxi\000061.png,guoxi,1,0.761062502861023
test\guoxi\000062.png,guoxi,1,0.8115506172180176
test\guoxi\000063.png,guoxi,1,0.832897961139679
test\guoxi\000064.png,guoxi,1,0.4760293960571289
test\guoxi\000065.png,guoxi,1,0.6990121603012085
test\guoxi\000066.png,guoxi,1,0.806209921836853
test\guoxi\000067.png,guoxi,1,0.8344190120697021
test\guoxi\000068.png,guoxi,1,0.7701022028923035
test\guoxi\000069.png,guoxi,1,0.7134860157966614
test\guoxi\000070.png,guoxi,1,0.7180361151695251
test\guoxi\000071.png,guoxi,1,0.8592802286148071
test\guoxi\000072.png,guoxi,1,0.821373462677002
test\guoxi\000073.png,guoxi,1,0.7613384127616882
test\guoxi\000074.png,guoxi,1,0.7790312767028809
test\huashang\000000.png,huashang,1,0.7154660224914551
test\huashang\000001.png,huashang,1,0.6295825839042664
test\huashang\000002.png,huashang,1,0.718077540397644
test\huashang\000003.png,huashang,1,0.6486526727676392
test\huashang\000004.png,huashang,1,0.660953938961029
test\huashang\000005.png,huashang,1,0.7708375453948975
test\huashang\000006.png,huashang,1,0.6901816129684448
test\huashang\000007.png,huashang,1,0.6650189757347107
test\huashang\000008.png,huashang,1,0.7849311232566833
test\huashang\000009.png,huashang,1,0.7145041227340698
test\huashang\000010.png,huashang,1,0.7139945030212402
test\huashang\000011.png,huashang,1,0.6529539823532104
test\huashang\000012.png,huashang,1,0.7808147072792053
test\huashang\000013.png,huashang,1,0.5852422118186951
test\huashang\000014.png,huashang,1,0.5554835200309753
test\huashang\000015.png,huashang,1,0.6936796307563782
test\huashang\000016.png,huashang,1,0.4580972194671631
test\huashang\000017.png,huashang,1,0.7502700090408325
test\huashang\000018.png,huashang,1,0.5479886531829834
test\huashang\000019.png,huashang,1,0.4689670205116272
test\huashang\000020.png,huashang,1,0.600313127040863
test\huashang\000021.png,huashang,1,0.49989569187164307
test\huashang\000022.png,huashang,1,0.7224539518356323
test\huashang\000023.png,huashang,1,0.6871452927589417
test\huashang\000024.png,huashang,1,0.6386558413505554
test\huashang\000025.png,huashang,1,0.6653996109962463
test\huashang\000026.png,huashang,1,0.7178161144256592
test\huashang\000027.png,huashang,1,0.5131798982620239
test\huashang\000028.png,huashang,1,0.5756380558013916
test\huashang\000029.png,huashang,1,0.5407295227050781
test\huashang\000030.png,huashang,1,0.46344244480133057
test\huashang\000031.png,huashang,1,0.5519903302192688
test\huashang\000032.png,huashang,1,0.6391265988349915
test\huashang\000033.png,huashang,1,0.5834723114967346
test\huashang\000034.png,huashang,1,0.43373024463653564
test\huashang\000035.png,huashang,1,0.6139837503433228
test\huashang\000036.png,huashang,1,0.493709921836853
test\huashang\000037.png,huashang,1,0.4747030436992645
test\huashang\000038.png,huashang,1,0.6131484508514404
test\huashang\000039.png,huashang,1,0.6083999276161194
test\huashang\000040.png,huashang,1,0.6929329633712769
test\huashang\000041.png,huashang,1,0.8080397248268127
test\huashang\000042.png,huashang,1,0.7643563151359558
test\huashang\000043.png,huashang,1,0.5890606641769409
test\huashang\000044.png,huashang,1,0.4785764217376709
test\huashang\000045.png,huashang,1,0.6227794289588928
test\huashang\000046.png,huashang,1,0.5947562456130981
test\huashang\000047.png,huashang,1,0.5746226906776428
test\huashang\000048.png,huashang,1,0.7284806966781616
test\huashang\000049.png,huashang,1,0.5664834976196289
test\huashang\000050.png,huashang,1,0.7114949822425842
test\huashang\000051.png,huashang,1,0.44182491302490234
test\huashang\000052.png,huashang,1,0.4953652322292328
test\huashang\000053.png,huashang,1,0.7293498516082764
test\huashang\000054.png,huashang,1,0.608564555644989
test\huashang\000055.png,huashang,1,0.7243748903274536
test\huashang\000056.png,huashang,1,0.7405353784561157
test\huashang\000057.png,huashang,1,0.7647185921669006
test\huashang\000058.png,huashang,1,0.5645008683204651
test\huashang\000059.png,huashang,1,0.7826898694038391
test\huashang\000060.png,huashang,1,0.7468975782394409
test\huashang\000061.png,huashang,1,0.7515783905982971
test\huashang\000062.png,huashang,1,0.6518816947937012
test\huashang\000063.png,huashang,1,0.7574650645256042
test\huashang\000064.png,huashang,1,0.7054581642150879
test\huashang\000065.png,huashang,1,0.8271581530570984
test\huashang\000066.png,huashang,1,0.7399786114692688
test\huashang\000067.png,huashang,1,0.7849188446998596
test\huashang\000068.png,huashang,1,0.7037369608879089
test\huashang\000069.png,huashang,1,0.7431741952896118
test\huashang\000070.png,huashang,1,0.7767961025238037
test\huashang\000071.png,huashang,1,0.7593241333961487
test\huashang\000072.png,huashang,1,0.7784717082977295
test\huashang\000073.png,huashang,1,0.7500422596931458
test\huashang\000074.png,huashang,1,0.5572537183761597
test\huashang\000075.png,huashang,1,0.7630353569984436
test\huashang\000076.png,huashang,1,0.6443555355072021
test\huashang\000077.png,huashang,1,0.7198676466941833
test\huashang\000078.png,huashang,1,0.7698509097099304
test\huashang\000079.png,huashang,1,0.7369924783706665
test\huashang\000080.png,huashang,1,0.769827663898468
test\huashang\000081.png,huashang,1,0.824273407459259
test\huashang\000082.png,huashang,1,0.7352643609046936
test\huashang\000083.png,huashang,1,0.7801408171653748
test\huashang\000084.png,huashang,1,0.7407628297805786
test\huashang\000085.png,huashang,1,0.7477607727050781
test\huashang\000086.png,huashang,1,0.7724230289459229
test\huashang\000087.png,huashang,1,0.5707694292068481
test\huashang\000088.png,huashang,1,0.60245281457901
test\huashang\000089.png,huashang,1,0.5526878833770752
test\huashang\000090.png,huashang,1,0.8627521395683289
test\huashang\000091.png,huashang,1,0.4854879677295685
test\huashang\000092.png,huashang,1,0.5581222176551819
test\huashang\000093.png,huashang,1,0.6469998359680176
test\huashang\000094.png,huashang,1,0.5712355375289917
test\huashang\000095.png,huashang,1,0.5306912064552307
test\huashang\000096.png,huashang,1,0.6026023626327515
test\huashang\000097.png,huashang,1,0.6316145062446594
test\huashang\000098.png,huashang,1,0.6928443312644958
test\huashang\000099.png,huashang,1,0.5335215330123901
test\huashang\000100.png,huashang,1,0.6942546367645264
test\huashang\000101.png,huashang,1,0.7014719843864441
test\huashang\000102.png,huashang,1,0.5148534178733826
test\huashang\000103.png,huashang,1,0.5398615598678589
test\huashang\000104.png,huashang,1,0.5963194370269775
test\huashang\000105.png,huashang,1,0.6336800456047058
test\huashang\000106.png,huashang,1,0.730521559715271
test\huashang\000107.png,huashang,1,0.7306130528450012
test\huashang\000108.png,huashang,1,0.7726175785064697
test\huashang\000109.png,huashang,1,0.7541992664337158
test\huashang\000110.png,huashang,1,0.7249842882156372
test\huashang\000111.png,huashang,1,0.7335352301597595
test\huashang\000112.png,huashang,1,0.7017050981521606
test\huashang\000113.png,huashang,1,0.7636710405349731
test\huashang\000114.png,huashang,1,0.8045280575752258
test\huashang\000115.png,huashang,1,0.7253659963607788
test\huashang\000116.png,huashang,1,0.7498239278793335
test\huashang\000117.png,huashang,1,0.7506638765335083
test\huashang\000118.png,huashang,1,0.5963683128356934
test\huashang\000119.png,huashang,1,0.7565693259239197
test\huashang\000120.png,huashang,1,0.7951767444610596
test\huashang\000121.png,huashang,1,0.7366049885749817
test\huashang\000122.png,huashang,1,0.647375762462616
test\huashang\000123.png,huashang,1,0.7498018741607666
test\huashang\000124.png,huashang,1,0.744543194770813
test\huashang\000125.png,huashang,1,0.7545198202133179
test\huashang\000126.png,huashang,1,0.7753692269325256
test\huashang\000127.png,huashang,1,0.7345344424247742
test\huashang\000128.png,huashang,1,0.7860133051872253
test\huashang\000129.png,huashang,1,0.7761879563331604
test\huashang\000130.png,huashang,1,0.7554435133934021
test\huashang\000131.png,huashang,1,0.774886429309845
test\huashang\000132.png,huashang,1,0.7862069606781006
test\huashang\000133.png,huashang,1,0.790709912776947
test\huashang\000134.png,huashang,1,0.6569830775260925
test\huashang\000135.png,huashang,1,0.7673530578613281
test\huashang\000136.png,huashang,1,0.7425082921981812
test\huashang\000137.png,huashang,1,0.7589563727378845
test\huashang\000138.png,huashang,1,0.6197439432144165
test\huashang\000139.png,huashang,1,0.796587347984314
test\huashang\000140.png,huashang,1,0.7540067434310913
test\huashang\000141.png,huashang,1,0.7592790126800537
test\huashang\000142.png,huashang,1,0.7517385482788086
test\huashang\000143.png,huashang,1,0.6671041250228882
test\huashang\000144.png,huashang,1,0.8549197316169739
test\huashang\000145.png,huashang,1,0.7791534662246704
test\huashang\000146.png,huashang,1,0.7648869156837463
test\huashang\000147.png,huashang,1,0.772047758102417
test\huashang\000148.png,huashang,1,0.7573036551475525
test\huashang\000149.png,huashang,1,0.7946345806121826
test\huashang\000150.png,huashang,1,0.7445026636123657
test\huashang\000151.png,huashang,1,0.7556827664375305
test\huashang\000152.png,huashang,1,0.7815563082695007
test\huashang\000153.png,huashang,1,0.5358264446258545
test\huashang\000154.png,huashang,1,0.49533069133758545
test\huashang\000155.png,huashang,1,0.693282961845398
test\huashang\000156.png,huashang,1,0.6778432726860046
test\huashang\000157.png,huashang,1,0.5142742395401001
test\huashang\000158.png,huashang,1,0.7471427321434021
test\huashang\000159.png,huashang,1,0.650004506111145
test\huashang\000160.png,huashang,1,0.7749144434928894
test\huashang\000161.png,huashang,1,0.5014917254447937
test\huashang\000162.png,huashang,1,0.5082342624664307
test\huashang\000163.png,huashang,1,0.6117280125617981
test\huashang\000164.png,huashang,1,0.737834632396698
test\huashang\000165.png,huashang,1,0.6905417442321777
test\huashang\000166.png,huashang,1,0.7202341556549072
test\huashang\000167.png,huashang,1,0.7799186706542969
test\huashang\000168.png,huashang,1,0.5149196982383728
test\huashang\000169.png,huashang,1,0.5111225843429565
test\huashang\000170.png,huashang,1,0.7018107771873474
test\huashang\000171.png,huashang,1,0.5550199747085571
test\huashang\000172.png,huashang,1,0.6160938143730164
test\huashang\000173.png,huashang,1,0.5357146263122559
test\huashang\000174.png,huashang,1,0.7554064989089966
test\huashang\000175.png,huashang,1,0.5037164688110352
test\huashang\000176.png,huashang,1,0.778667688369751
test\huashang\000177.png,huashang,1,0.5015478134155273
test\huashang\000178.png,huashang,1,0.45486485958099365
test\huashang\000179.png,huashang,1,0.5708562135696411
test\huashang\000180.png,huashang,1,0.5493707656860352
test\huashang\000181.png,huashang,1,0.5078629851341248
test\huashang\000182.png,huashang,1,0.49362069368362427
test\huashang\000183.png,huashang,1,0.5188974738121033
test\huashang\000184.png,huashang,1,0.5974986553192139
test\huashang\000185.png,huashang,1,0.5734177827835083
test\huashang\000186.png,huashang,1,0.5344297885894775
test\huashang\000187.png,huashang,1,0.5912177562713623
test\huashang\000188.png,huashang,1,0.5696408152580261
test\huashang\000189.png,huashang,1,0.5725276470184326
test\huashang\000190.png,huashang,1,0.5377193689346313
test\huashang\000191.png,huashang,1,0.6929506063461304
test\huashang\000192.png,huashang,1,0.6302399039268494
test\huashang\000193.png,huashang,1,0.6281538605690002
test\huashang\000194.png,huashang,1,0.5804136395454407
test\huashang\000195.png,huashang,1,0.6028949022293091
test\huashang\000196.png,huashang,1,0.45118388533592224
test\huashang\000197.png,huashang,1,0.5362655520439148
test\huashang\000198.png,huashang,1,0.5901834964752197
test\huashang\000199.png,huashang,1,0.640012800693512
test\huashang\000200.png,huashang,1,0.7474445700645447
test\huashang\000201.png,huashang,1,0.7265391945838928
test\huashang\000202.png,huashang,1,0.7297465205192566
test\huashang\000203.png,huashang,1,0.7564993500709534
test\huashang\000204.png,huashang,1,0.7090849280357361
test\huashang\000205.png,huashang,1,0.5708688497543335
test\huashang\000206.png,huashang,1,0.5264295935630798
test\huashang\000207.png,huashang,1,0.6376088261604309
test\huashang\000208.png,huashang,1,0.5166974067687988
test\huashang\000209.png,huashang,1,0.5634506344795227
test\huashang\000210.png,huashang,1,0.5667060613632202
test\huashang\000211.png,huashang,1,0.5425058603286743
test\huashang\000212.png,huashang,1,0.7066547274589539
test\huashang\000213.png,huashang,1,0.5680984854698181
test\huashang\000214.png,huashang,1,0.5968932509422302
test\huashang\000215.png,huashang,1,0.47805464267730713
test\huashang\000216.png,huashang,1,0.5427165627479553
test\huashang\000217.png,huashang,1,0.6647146344184875
test\huashang\000218.png,huashang,1,0.4812331795692444
test\huashang\000219.png,huashang,1,0.5504721999168396
test\huashang\000220.png,huashang,1,0.5245453119277954
test\huashang\000221.png,huashang,1,0.7947543263435364
test\huashang\000222.png,huashang,1,0.7615779042243958
test\huashang\000223.png,huashang,1,0.7322809100151062
test\huashang\000224.png,huashang,1,0.83456951379776
test\huashang\000225.png,huashang,1,0.7346163988113403
test\huashang\000226.png,huashang,1,0.4994586110115051
test\huashang\000227.png,huashang,1,0.6089771389961243
test\huashang\000228.png,huashang,1,0.5632955431938171
test\huashang\000229.png,huashang,1,0.6981046795845032
test\huashang\000230.png,huashang,1,0.6214977502822876
test\huashang\000231.png,huashang,1,0.7787542343139648
test\huashang\000232.png,huashang,1,0.4731854796409607
test\huashang\000233.png,huashang,1,0.6132773756980896
test\huashang\000234.png,huashang,1,0.7559630870819092
test\huashang\000235.png,huashang,1,0.7994065284729004
test\huashang\000236.png,huashang,1,0.5685930848121643
test\huashang\000237.png,huashang,1,0.5427774786949158
test\huashang\000238.png,huashang,1,0.4739859402179718
test\huashang\000239.png,huashang,1,0.6318699717521667
test\huashang\000240.png,huashang,1,0.7209467887878418
test\huashang\000241.png,huashang,1,0.6809395551681519
test\huashang\000242.png,huashang,1,0.7973366975784302
test\huashang\000243.png,huashang,1,0.6595081090927124
test\huashang\000244.png,huashang,1,0.5677876472473145
test\huashang\000245.png,huashang,1,0.5910422205924988
test\huashang\000246.png,huashang,1,0.7101271748542786
test\huashang\000247.png,huashang,1,0.6692237257957458
test\huashang\000248.png,huashang,1,0.6883009076118469
test\huashang\000249.png,huashang,1,0.5673621296882629
test\huashang\000250.png,huashang,1,0.5106483697891235
test\huashang\000251.png,huashang,1,0.6769419312477112
test\huashang\000252.png,huashang,1,0.6416900753974915
test\huashang\000253.png,huashang,1,0.4856410622596741
test\huashang\000254.png,huashang,1,0.5653592944145203
test\huashang\000255.png,huashang,1,0.5916136503219604
test\huashang\000256.png,huashang,1,0.7724525928497314
test\huashang\000257.png,huashang,1,0.5237252712249756
test\huashang\000258.png,huashang,1,0.5432413816452026
test\huashang\000259.png,huashang,1,0.7543814778327942
test\huashang\000260.png,huashang,1,0.5016413331031799
test\huashang\000261.png,huashang,1,0.46870967745780945
test\huashang\000262.png,huashang,1,0.730256974697113
test\huashang\000263.png,huashang,1,0.47642290592193604
test\huashang\000264.png,huashang,1,0.5869644284248352
test\huashang\000265.png,huashang,1,0.5637885332107544
test\huashang\000266.png,huashang,1,0.5612474679946899
test\huashang\000267.png,huashang,1,0.44672518968582153
test\huashang\000268.png,huashang,1,0.46342572569847107
test\huashang\000269.png,huashang,1,0.47325989603996277
test\huashang\000270.png,huashang,1,0.4919288754463196
test\huashang\000271.png,huashang,1,0.6375726461410522
test\huashang\000272.png,huashang,1,0.5000240802764893
test\huashang\000273.png,huashang,1,0.48839709162712097
test\huashang\000274.png,huashang,1,0.5044174790382385
test\huashang\000275.png,huashang,1,0.4596695303916931
test\huashang\000276.png,huashang,1,0.4973878562450409
test\huashang\000277.png,huashang,1,0.5555009841918945
test\huashang\000278.png,huashang,1,0.7315882444381714
test\huashang\000279.png,huashang,1,0.5922430753707886
test\huashang\000280.png,huashang,1,0.5721964836120605
test\huashang\000281.png,huashang,1,0.5645717978477478
test\huashang\000282.png,huashang,1,0.5463998913764954
test\huashang\000283.png,huashang,1,0.5352988839149475
test\huashang\000284.png,huashang,1,0.430641770362854
test\huashang\000285.png,huashang,1,0.5464396476745605
test\huashang\000286.png,huashang,1,0.5944705605506897
test\huashang\000287.png,huashang,1,0.7144696712493896
test\huashang\000288.png,huashang,1,0.654056966304779
test\huashang\000289.png,huashang,1,0.4631088376045227
test\huashang\000290.png,huashang,1,0.48396024107933044
test\huashang\000291.png,huashang,1,0.5015258193016052
test\huashang\000292.png,huashang,1,0.7058639526367188
test\huashang\000293.png,huashang,1,0.5857197642326355
test\huashang\000294.png,huashang,1,0.4792543351650238
test\huashang\000295.png,huashang,1,0.6005198359489441
test\huashang\000296.png,huashang,1,0.5931493639945984
test\huashang\000297.png,huashang,1,0.5960493087768555
test\huashang\000298.png,huashang,1,0.6025951504707336
test\huashang\000299.png,huashang,1,0.6328960657119751
test\huashang\000300.png,huashang,1,0.7457854151725769
test\huashang\000301.png,huashang,1,0.806445300579071
test\huashang\000302.png,huashang,1,0.5983797311782837
test\huashang\000303.png,huashang,1,0.654462456703186
test\huashang\000304.png,huashang,1,0.5202914476394653
test\huashang\000305.png,huashang,1,0.6147416234016418
test\huashang\000306.png,huashang,1,0.49854710698127747
test\huashang\000307.png,huashang,1,0.5930894017219543
test\huashang\000308.png,huashang,1,0.5985875129699707
test\huashang\000309.png,huashang,1,0.6938445568084717
test\huashang\000310.png,huashang,1,0.5501617789268494
test\huashang\000311.png,huashang,1,0.5615314245223999
test\huashang\000312.png,huashang,1,0.49473506212234497
test\huashang\000313.png,huashang,1,0.6881971955299377
test\huashang\000314.png,huashang,1,0.4931276738643646
test\huashang\000315.png,huashang,1,0.5337194204330444
test\huashang\000316.png,huashang,1,0.5782159566879272
test\huashang\000317.png,huashang,1,0.5588226914405823
test\huashang\000318.png,huashang,1,0.6260345578193665
test\huashang\000319.png,huashang,1,0.5823545455932617
test\huashang\000320.png,huashang,1,0.607202410697937
test\huashang\000321.png,huashang,1,0.5917147994041443
test\huashang\000322.png,huashang,1,0.461139053106308
test\huashang\000323.png,huashang,1,0.5228326320648193
test\huashang\000324.png,huashang,1,0.5109249353408813
test\huashang\000325.png,huashang,1,0.48853471875190735
test\huashang\000326.png,huashang,1,0.5685904622077942
test\huashang\000327.png,huashang,1,0.48884329199790955
test\huashang\000328.png,huashang,1,0.5493243336677551
test\huashang\000329.png,huashang,1,0.6397548317909241
test\liangying\000000.png,liangying,1,0.8205652236938477
test\liangying\000001.png,liangying,1,0.6485726237297058
test\liangying\000002.png,liangying,1,0.7038993835449219
test\liangying\000003.png,liangying,1,0.4472793638706207
test\liangying\000004.png,liangying,1,0.8337730765342712
test\liangying\000005.png,liangying,1,0.8050475120544434
test\liangying\000006.png,liangying,1,0.5862150192260742
test\liangying\000007.png,liangying,1,0.7939164042472839
test\liangying\000008.png,liangying,1,0.6405001282691956
test\liangying\000009.png,liangying,1,0.6808247566223145
test\liangying\000010.png,liangying,1,0.7678914666175842
test\liangying\000011.png,liangying,1,0.8678531050682068
test\liangying\000012.png,liangying,1,0.593137800693512
test\liangying\000013.png,liangying,1,0.6703877449035645
test\liangying\000014.png,liangying,1,0.8279643058776855
test\liangying\000015.png,liangying,1,0.716159462928772
test\liangying\000016.png,liangying,1,0.8055383563041687
test\liangying\000017.png,liangying,1,0.7149183750152588
test\liangying\000018.png,liangying,1,0.8114936351776123
test\liangying\000019.png,liangying,1,0.578923761844635
test\liangying\000020.png,liangying,1,0.6356375217437744
test\liangying\000021.png,liangying,1,0.6078049540519714
test\liangying\000022.png,liangying,1,0.6816533207893372
test\liangying\000023.png,liangying,1,0.6258267760276794
test\liangying\000024.png,liangying,1,0.638570249080658
test\liangying\000025.png,liangying,1,0.7400025725364685
test\liangying\000026.png,liangying,1,0.7629755735397339
test\liangying\000027.png,liangying,1,0.6966099143028259
test\liangying\000028.png,liangying,1,0.7376200556755066
test\liangying\000029.png,liangying,1,0.7013837695121765
test\liangying\000030.png,liangying,1,0.735421359539032
test\liangying\000031.png,liangying,1,0.585969865322113
test\liangying\000032.png,liangying,1,0.7354241609573364
test\liangying\000033.png,liangying,1,0.6614673137664795
test\liangying\000034.png,liangying,1,0.7415086030960083
test\liangying\000035.png,liangying,1,0.7057304978370667
test\liangying\000036.png,liangying,1,0.5362347364425659
test\liangying\000037.png,liangying,1,0.5721424221992493
test\liangying\000038.png,liangying,1,0.7135234475135803
test\liangying\000039.png,liangying,1,0.5769941210746765
test\liangying\000040.png,liangying,1,0.7797394394874573
test\liangying\000041.png,liangying,1,0.6192710399627686
test\liangying\000042.png,liangying,1,0.8026511073112488
test\liangying\000043.png,liangying,1,0.7561280131340027
test\liangying\000044.png,liangying,1,0.7435984015464783
test\liangying\000045.png,liangying,1,0.540422260761261
test\liangying\000046.png,liangying,1,0.5994517803192139
test\liangying\000047.png,liangying,1,0.6671180129051208
test\liangying\000048.png,liangying,1,0.6290321946144104
test\liangying\000049.png,liangying,1,0.5828976035118103
test\liangying\000050.png,liangying,1,0.6620239615440369
test\liangying\000051.png,liangying,1,0.5956357717514038
test\liangying\000052.png,liangying,1,0.6474044322967529
test\liangying\000053.png,liangying,1,0.7925519347190857
test\liangying\000054.png,liangying,1,0.6393963098526001
test\liangying\000055.png,liangying,1,0.7070220708847046
test\liangying\000056.png,liangying,1,0.7856366634368896
test\liangying\000057.png,liangying,1,0.7299504280090332
test\pengshang\000000.png,pengshang,1,0.6804227828979492
test\pengshang\000001.png,pengshang,1,0.6545245051383972
test\pengshang\000002.png,pengshang,1,0.7323940992355347
test\pengshang\000003.png,pengshang,1,0.6328667402267456
test\pengshang\000004.png,pengshang,1,0.6595969200134277
test\pengshang\000005.png,pengshang,1,0.7410537004470825
test\pengshang\000006.png,pengshang,1,0.5801881551742554
test\pengshang\000007.png,pengshang,1,0.5820315480232239
test\pengshang\000008.png,pengshang,1,0.6644666194915771
test\pengshang\000009.png,pengshang,1,0.7126781344413757
test\pengshang\000010.png,pengshang,1,0.6779195666313171
test\pengshang\000011.png,pengshang,1,0.6936075687408447
test\pengshang\000012.png,pengshang,1,0.6645276546478271
test\pengshang\000013.png,pengshang,1,0.7500787377357483
test\pengshang\000014.png,pengshang,1,0.6951098442077637
test\shuiyin\000000.png,shuiyin,1,0.8124260306358337
test\shuiyin\000001.png,shuiyin,1,0.7987264394760132
test\shuiyin\000002.png,shuiyin,1,0.8011263012886047
test\shuiyin\000003.png,shuiyin,1,0.8027204871177673
test\shuiyin\000004.png,shuiyin,1,0.7942127585411072
test\shuiyin\000005.png,shuiyin,1,0.7633935213088989
test\shuiyin\000006.png,shuiyin,1,0.7476677298545837
test\shuiyin\000007.png,shuiyin,1,0.8056131601333618
test\shuiyin\000008.png,shuiyin,1,0.8141766786575317
test\shuiyin\000009.png,shuiyin,1,0.8131963014602661
test\shuiyin\000010.png,shuiyin,1,0.8122283816337585
test\shuiyin\000011.png,shuiyin,1,0.8184810280799866
test\shuiyin\000012.png,shuiyin,1,0.7891756296157837
test\shuiyin\000013.png,shuiyin,1,0.7750218510627747
test\shuiyin\000014.png,shuiyin,1,0.8008477687835693
test\shuiyin\000015.png,shuiyin,1,0.8036860227584839
test\shuiyin\000016.png,shuiyin,1,0.8332614302635193
test\shuiyin\000017.png,shuiyin,1,0.7696539163589478
test\shuiyin\000018.png,shuiyin,1,0.7841068506240845
test\shuiyin\000019.png,shuiyin,1,0.8104059100151062
test\shuiyin\000020.png,shuiyin,1,0.8225659728050232
test\shuiyin\000021.png,shuiyin,1,0.7567591667175293
test\shuiyin\000022.png,shuiyin,1,0.735990583896637
test\shuiyin\000023.png,shuiyin,1,0.8264873623847961
test\shuiyin\000024.png,shuiyin,1,0.8261505365371704
test\shuiyin\000025.png,shuiyin,1,0.8109933137893677
test\shuiyin\000026.png,shuiyin,1,0.7845212817192078
test\shuiyin\000027.png,shuiyin,1,0.7701221108436584
test\shuiyin\000028.png,shuiyin,1,0.860507607460022
test\shuiyin\000029.png,shuiyin,1,0.7879379391670227
test\shuiyin\000030.png,shuiyin,1,0.7753868699073792
test\shuiyin\000031.png,shuiyin,1,0.7660903930664062
test\shuiyin\000032.png,shuiyin,1,0.7490196824073792
test\shuiyin\000033.png,shuiyin,1,0.7567558884620667
test\shuiyin\000034.png,shuiyin,1,0.7774372696876526
test\shuiyin\000035.png,shuiyin,1,0.7376193404197693
test\shuiyin\000036.png,shuiyin,1,0.7838345170021057
test\shuiyin\000037.png,shuiyin,1,0.7911053895950317
test\shuiyin\000038.png,shuiyin,1,0.7937175631523132
test\shuiyin\000039.png,shuiyin,1,0.7823593020439148
test\shuiyin\000040.png,shuiyin,1,0.8088992834091187
test\shuiyin\000041.png,shuiyin,1,0.7747631072998047
test\shuiyin\000042.png,shuiyin,1,0.8203858137130737
