product,train_image,test_image,phash_distance
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000002.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000004.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000005.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000006.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000008.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000009.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000010.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000011.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000012.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000013.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\liangying\000016.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000007.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000008.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000009.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000015.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000016.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000018.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000020.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000021.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000026.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000028.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000029.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000030.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000034.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000038.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000040.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000042.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000044.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000047.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000049.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000051.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000053.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000054.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000057.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000058.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000060.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000061.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000062.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000063.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000065.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000066.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000068.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\shuiyin\000071.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000028.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000029.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000032.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000033.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000034.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000035.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000036.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000037.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000038.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000040.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000042.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000044.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000046.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000047.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000049.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000050.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000051.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000057.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000061.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000063.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000068.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000073.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000074.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000076.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yashang\000078.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000206.png,Aluminum_Camera_Cover\test\yise\000004.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000207.png,Aluminum_Camera_Cover\test\good\000110.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\fabai\000037.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\fabai\000039.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\fabai\000041.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000032.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000038.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000049.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000115.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000118.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000121.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000136.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000176.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000187.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000204.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000235.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000275.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000282.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000285.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000297.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\good\000307.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\huashang\000199.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\huashang\000201.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\liangying\000047.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\liangying\000048.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\liangying\000053.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\liangying\000054.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\liangying\000055.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\liangying\000056.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yashang\000095.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yashang\000096.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yashang\000097.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yashang\000098.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yise\000042.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yise\000046.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yise\000047.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000209.png,Aluminum_Camera_Cover\test\yise\000050.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000076.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000080.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000085.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000088.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000105.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000128.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000138.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000144.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000274.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000291.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000304.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000210.png,Aluminum_Camera_Cover\test\good\000339.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\good\000064.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\good\000184.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\good\000309.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\guoxi\000045.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000026.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000028.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000087.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000088.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000089.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000090.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000161.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000168.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000171.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000172.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000176.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000190.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000194.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000204.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000205.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000207.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000210.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000211.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000212.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000227.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000248.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000249.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000253.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000259.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000276.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000279.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000280.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000281.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000283.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000291.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000292.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000293.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000294.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000298.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000300.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000302.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000303.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000304.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000306.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000309.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000310.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000313.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000318.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\huashang\000319.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\yashang\000110.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\yashang\000207.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\yashang\000214.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000211.png,Aluminum_Camera_Cover\test\yashang\000222.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000076.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000080.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000085.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000088.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000138.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000211.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000255.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000274.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000291.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000332.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000339.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000213.png,Aluminum_Camera_Cover\test\good\000367.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000215.png,Aluminum_Camera_Cover\test\fabai\000073.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000215.png,Aluminum_Camera_Cover\test\good\000149.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000215.png,Aluminum_Camera_Cover\test\yashang\000136.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000216.png,Aluminum_Camera_Cover\test\good\000075.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\fabai\000029.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000004.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000027.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000031.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000051.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000083.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000112.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000156.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000192.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000208.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000233.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000243.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000303.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000319.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000321.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\good\000353.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000118.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000119.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000120.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000121.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000123.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000126.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000127.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000130.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000137.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000138.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000139.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000140.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000141.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000146.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000147.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000150.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\huashang\000152.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000217.png,Aluminum_Camera_Cover\test\liangying\000034.png,2
