image_path,valid_patches,baseline_score,baseline_ms,chunked_score,chunked_ms,chunked_score_diff,chunked_prediction_match,faiss_cpu_score,faiss_cpu_ms,faiss_cpu_score_diff,faiss_cpu_prediction_match,faiss_gpu_score,faiss_gpu_ms,faiss_gpu_score_diff,faiss_gpu_prediction_match
data\3CAD\Aluminum_Camera_Cover\test\good\000096.png,1024,0.5233859419822693,9.329000022262335,0.5233859419822693,9.684699994977564,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000099.png,1024,0.564703106880188,9.395100001711398,0.564703106880188,9.838600002694875,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000100.png,1024,0.5927060842514038,9.444699971936643,0.5927060842514038,9.978900023270398,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000106.png,1024,0.5932371020317078,9.406300028786063,0.5932371020317078,9.76970000192523,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000110.png,896,0.5591856241226196,8.332400000654161,0.5591856241226196,8.769199950620532,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000111.png,384,0.559535562992096,3.8303000037558377,0.559535562992096,3.7182000232860446,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000113.png,1024,0.5202242136001587,9.545399982016534,0.5202242136001587,9.851599985267967,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000114.png,384,0.4807960093021393,3.8396999589167535,0.4807960093021393,3.786400018725544,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000115.png,1024,0.5051877498626709,9.380400006193668,0.5051877498626709,9.89549997029826,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000122.png,1024,0.5959408283233643,9.500999993178993,0.5959408283233643,9.80669999262318,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000123.png,1024,0.5753371715545654,9.479900007136166,0.5753371715545654,9.792900003958493,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000124.png,640,0.5983697175979614,6.109300011303276,0.5983697175979614,6.093600008171052,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000127.png,1024,0.5873555541038513,9.461899986490607,0.5873555541038513,9.994400024879724,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000128.png,1024,0.5109491944313049,9.377299982588738,0.5109491944313049,9.793100005481392,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000129.png,1024,0.5484135150909424,9.649100014939904,0.5484135150909424,9.894800023175776,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000130.png,1024,0.6594001054763794,9.408000041730702,0.6594001054763794,9.752199985086918,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000132.png,1024,0.5504276156425476,9.441100002732128,0.5504276156425476,9.798799990676343,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000136.png,1024,0.752818763256073,9.521499974653125,0.752818763256073,9.868199995253235,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000138.png,1024,0.5100424289703369,9.41110000712797,0.5100424289703369,9.746499999891967,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000142.png,1024,0.544273316860199,9.431099984794855,0.544273316860199,9.853700001258403,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000144.png,1024,0.6566363573074341,9.449500008486211,0.6566363573074341,9.789200033992529,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000145.png,1024,0.6777321696281433,9.546799992676824,0.6777321696281433,9.944699995685369,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000146.png,1024,0.6551882028579712,9.492500044871122,0.6551882028579712,9.895899973344058,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000149.png,896,0.7276483178138733,8.446899999398738,0.7276483178138733,8.728600048925728,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000154.png,1024,0.48201075196266174,9.398900030646473,0.48201075196266174,9.865499974694103,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000156.png,1024,0.5203965902328491,9.369099978357553,0.5203965902328491,9.781200031284243,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000157.png,896,0.6497319340705872,8.286199998110533,0.6497319340705872,8.647599956020713,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000159.png,1024,0.5365318059921265,9.363899996969849,0.5365318059921265,9.78139997459948,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000163.png,896,0.641386091709137,8.381300023756921,0.641386091709137,8.869700017385185,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000164.png,896,0.5353724956512451,8.365000016056001,0.5353724956512451,8.733300026506186,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000165.png,1024,0.5168094038963318,9.365500009153038,0.5168094038963318,9.870200010482222,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000166.png,1024,0.5237821936607361,9.480100008659065,0.5237821936607361,9.848599962424487,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000170.png,1024,0.5326210856437683,9.577699995134026,0.5326210856437683,9.915400005411357,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000172.png,1024,0.5844828486442566,9.473000012803823,0.5844828486442566,9.790599986445159,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000173.png,1024,0.6647034883499146,9.586900006979704,0.6647034883499146,10.014600004069507,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000176.png,1024,0.5405176281929016,9.601099998690188,0.5405176281929016,10.002100025303662,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000178.png,960,0.5749679207801819,8.52219999069348,0.5749679207801819,9.362000040709972,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000179.png,384,0.4858614504337311,3.877700015436858,0.4858614504337311,3.7967999815009534,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000183.png,1024,0.5278626084327698,9.634500020183623,0.5278626084327698,10.174399998504668,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000184.png,640,0.5260619521141052,6.160300050396472,0.5260619521141052,6.126599968411028,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000186.png,1024,0.5181772112846375,9.438599983695894,0.5181772112846375,9.827200032304972,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000193.png,896,0.5550400614738464,8.44960001995787,0.5550400614738464,8.767899998929352,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000194.png,1024,0.6015691161155701,9.392099978867918,0.6015691161155701,9.679700015112758,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000198.png,1024,0.6897101998329163,9.421599970664829,0.6897101998329163,9.819799975957721,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000201.png,1024,0.5289954543113708,9.389700018800795,0.5289954543113708,9.73130000056699,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000203.png,960,0.6928399801254272,8.459400036372244,0.6928399801254272,9.231299976818264,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000206.png,384,0.5730888247489929,3.720099979545921,0.5730888247489929,3.605300036724657,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000209.png,1024,0.5819091796875,9.46159998420626,0.5819091796875,9.796799975447357,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000210.png,1024,0.5164275169372559,9.388400008901954,0.5164275169372559,9.780900028999895,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000212.png,640,0.5902466177940369,6.175699993036687,0.5902466177940369,6.189599982462823,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000213.png,1024,0.6124148964881897,9.567500033881515,0.6124148964881897,9.852199989836663,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000214.png,1024,0.5371282696723938,9.370000043418258,0.5371282696723938,9.74310003221035,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000217.png,1024,0.5355315804481506,9.470899996813387,0.5355315804481506,9.89430001936853,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000218.png,1024,0.53741055727005,9.500499989371747,0.53741055727005,9.850999980699271,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000220.png,1024,0.5794750452041626,9.468699980061501,0.5794750452041626,9.885800012852997,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000224.png,1024,0.5017411112785339,9.494300000369549,0.5017411112785339,9.952299995347857,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000228.png,1024,0.5781140923500061,9.5057999715209,0.5781140923500061,9.911399974953383,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000229.png,1024,0.554919421672821,9.509600000455976,0.554919421672821,9.95500001590699,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000230.png,384,0.5257360935211182,3.9475999656133354,0.5257360935211182,3.807300003245473,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000233.png,1024,0.5872366428375244,9.420699963811785,0.5872366428375244,9.9163000122644,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000234.png,1024,0.527336835861206,9.54599998658523,0.527336835861206,9.953800006769598,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000235.png,1024,0.47777292132377625,9.617800009436905,0.47777292132377625,10.004599986132234,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000236.png,1024,0.4722478687763214,9.464499948080629,0.4722478687763214,9.825900022406131,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000237.png,1024,0.5873663425445557,9.448600001633167,0.5873663425445557,9.933799970895052,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000238.png,1024,0.6105256676673889,9.530599985737354,0.6105256676673889,9.927000035531819,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000240.png,896,0.6332590579986572,8.338599989656359,0.6332590579986572,8.7622000137344,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000242.png,1024,0.6345682144165039,9.559599973727018,0.6345682144165039,10.056300030555576,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000243.png,1024,0.5738707184791565,9.48810001136735,0.5738707184791565,10.040100023616105,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000246.png,1024,0.5538656115531921,9.472700010519475,0.5538656115531921,9.884800005238503,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000248.png,1024,0.5747379660606384,9.685400000307709,0.5747379660606384,10.151700000278652,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000250.png,896,0.5359764695167542,8.544300042558461,0.5359764695167542,9.044700011145324,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000252.png,1024,0.4748903512954712,9.599699988029897,0.4748903512954712,10.08090004324913,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000253.png,960,0.5047642588615417,8.653500000946224,0.5047642588615417,9.645599988289177,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000256.png,1024,0.5270386934280396,9.639800002332777,0.5270386934280396,10.035199986305088,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000257.png,1024,0.4828852117061615,9.559799975249916,0.4828852117061615,9.982599993236363,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000258.png,1024,0.6151631474494934,9.572699957061559,0.6151631474494934,10.082499997224659,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000259.png,1024,0.6045604348182678,9.50139999622479,0.6045604348182678,9.94159997208044,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000261.png,1024,0.6393357515335083,9.45850001880899,0.6393357515335083,9.829699993133545,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000264.png,384,0.5377920866012573,3.817899967543781,0.5377920866012573,3.727799979969859,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000266.png,1024,0.5845228433609009,9.467800031416118,0.5845228433609009,9.889299981296062,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000268.png,384,0.49665069580078125,3.8424000376835465,0.49665069580078125,3.708300006110221,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000270.png,1024,0.5718945264816284,9.79919999372214,0.5718945264816284,10.438799974508584,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000271.png,1024,0.6161049008369446,9.644600038882345,0.6161049008369446,10.200300021097064,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000275.png,1024,0.6299020051956177,9.709500009194016,0.6299020051956177,10.095799982082099,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000278.png,1024,0.5850015878677368,9.80820000404492,0.5850015878677368,10.928200033959001,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000280.png,640,0.577751874923706,6.196399976033717,0.577751874923706,6.25519995810464,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000281.png,1024,0.5020170211791992,9.67469997704029,0.5020170211791992,10.109600028954446,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000282.png,1024,0.5466843247413635,9.560499980580062,0.5466843247413635,9.968900005333126,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000284.png,1024,0.608049750328064,9.613200032617897,0.608049750328064,10.016499960329384,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000285.png,1024,0.48177215456962585,9.477599989622831,0.48177215456962585,9.803400025703013,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000287.png,1024,0.5052015781402588,9.492799988947809,0.5052015781402588,9.875599993392825,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000288.png,1024,0.520307719707489,9.451999969314784,0.520307719707489,9.83169995015487,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000289.png,1024,0.5374821424484253,9.533200005535036,0.5374821424484253,10.012899991124868,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000291.png,1024,0.5146973133087158,9.491999982856214,0.5146973133087158,9.908199950587004,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000293.png,1024,0.4686329960823059,9.422699979040772,0.4686329960823059,9.829799993894994,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000295.png,640,0.6020503640174866,6.106899993028492,0.6020503640174866,6.127300031948835,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000296.png,1024,0.5663804411888123,9.522399981506169,0.5663804411888123,9.900600009132177,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000299.png,1024,0.5020672082901001,9.541300009004772,0.5020672082901001,9.829799993894994,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000304.png,1024,0.49503302574157715,9.429200028534979,0.49503302574157715,9.778000006917864,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000305.png,384,0.5732635259628296,3.848699969239533,0.5732635259628296,3.651799983344972,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000309.png,640,0.4955967962741852,6.012499972712249,0.4955967962741852,6.1221999931149185,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000317.png,896,0.5685097575187683,8.37260001571849,0.5685097575187683,8.699300000444055,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000321.png,1024,0.584525465965271,9.563200001139194,0.584525465965271,9.91789996623993,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000326.png,1024,0.6134443283081055,9.493899997323751,0.6134443283081055,9.83779999660328,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000329.png,384,0.47716620564460754,3.8286999915726483,0.47716620564460754,3.733400022611022,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000330.png,1024,0.5619201064109802,9.47039999300614,0.5619201064109802,9.960999945178628,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000335.png,1024,0.5844581723213196,9.642700024414808,0.5844581723213196,9.918799973092973,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000338.png,1024,0.5487098693847656,9.468199976254255,0.5487098693847656,9.92240000050515,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000339.png,1024,0.5116234421730042,9.527100017294288,0.5116234421730042,9.848700021393597,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000341.png,1024,0.5330278277397156,9.464000002481043,0.5330278277397156,9.814399993047118,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000342.png,1024,0.49319028854370117,9.479500004090369,0.49319028854370117,9.917200019117445,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000344.png,1024,0.5447030663490295,9.460899978876114,0.5447030663490295,9.93260001996532,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000345.png,1024,0.5223347544670105,9.496600017882884,0.5223347544670105,9.815400000661612,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000346.png,640,0.5404219031333923,6.152199988719076,0.5404219031333923,6.179700023494661,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000347.png,1024,0.5563965439796448,9.437600034289062,0.5563965439796448,9.867699991445988,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000348.png,1024,0.5884482860565186,9.455899999011308,0.5884482860565186,9.86739998916164,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000349.png,896,0.5891935229301453,8.410000009462237,0.5891935229301453,8.791600004769862,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000350.png,1024,0.5437352061271667,9.497199964243919,0.5437352061271667,9.837599995080382,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000351.png,640,0.4777722954750061,6.0841000522486866,0.4777722954750061,6.055700010620058,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000352.png,1024,0.5258187055587769,9.590899979230016,0.5258187055587769,9.98170004459098,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000354.png,1024,0.5507802963256836,9.4882000121288,0.5507802963256836,9.84959997003898,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000358.png,1024,0.5468931198120117,9.441100002732128,0.5468931198120117,9.873999981209636,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000359.png,1024,0.5833829045295715,9.75210004253313,0.5833829045295715,10.166399995796382,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000363.png,1024,0.47103023529052734,9.60230000782758,0.47103023529052734,9.976300003472716,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000364.png,640,0.5259324908256531,6.3016999629326165,0.5259324908256531,6.253999948967248,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000365.png,1024,0.5871298313140869,9.49119997676462,0.5871298313140869,9.85999999102205,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000366.png,1024,0.5522913932800293,9.380400006193668,0.5522913932800293,9.794100013095886,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000367.png,1024,0.523504912853241,9.490799973718822,0.523504912853241,9.838199999649078,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\good\000368.png,1024,0.6089029908180237,9.566999971866608,0.6089029908180237,9.86030005151406,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000004.png,960,0.7021437883377075,8.625100017525256,0.7021437883377075,9.388600010424852,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000005.png,960,0.8357714414596558,8.520099974703044,0.8357714414596558,9.347199986223131,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000008.png,960,0.8286420702934265,8.52069997927174,0.8286420702934265,9.465600014664233,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000009.png,960,0.76169353723526,8.646500005852431,0.76169353723526,9.467000025324523,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000014.png,640,0.7220607399940491,6.131800008006394,0.7220607399940491,6.214900000486523,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000015.png,640,0.67765212059021,6.256299966480583,0.67765212059021,6.379599974025041,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000017.png,960,0.8513931632041931,8.6435999837704,0.8513931632041931,9.407100034877658,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000018.png,640,0.6276525259017944,6.194699963089079,0.6276525259017944,6.202200020197779,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000020.png,640,0.847103476524353,6.009100005030632,0.847103476524353,5.982399976346642,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000021.png,640,0.7620318531990051,6.026000017300248,0.7620318531990051,6.075599987525493,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000028.png,640,0.8492168188095093,6.089599977713078,0.8492168188095093,6.0455999919213355,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000031.png,960,0.7422280311584473,8.489500032737851,0.7422280311584473,9.342400007881224,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000033.png,384,0.6577366590499878,3.8308000075630844,0.6577366590499878,3.730399999767542,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000034.png,384,0.7878804206848145,3.7834999966435134,0.7878804206848145,3.6444999859668314,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000040.png,384,0.7296442985534668,3.74700000975281,0.7296442985534668,3.6382999969646335,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000045.png,640,0.78411865234375,6.041300017386675,0.78411865234375,6.029199983458966,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000048.png,960,0.696500837802887,8.510000014211982,0.696500837802887,9.287299995776266,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000049.png,960,0.793578028678894,8.555100008379668,0.793578028678894,9.578900004271418,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000051.png,960,0.8027549386024475,8.531800005584955,0.8027549386024475,9.349700005259365,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000052.png,1024,0.8738790154457092,9.374199958983809,0.8738790154457092,9.816300007514656,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000053.png,1024,0.8343561291694641,9.480300010181963,0.8343561291694641,9.797000035177916,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000054.png,1024,0.8756819367408752,9.490900032687932,0.8756819367408752,9.868699999060482,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000056.png,960,0.8445607423782349,8.398300036787987,0.8445607423782349,9.24669997766614,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000057.png,960,0.766992449760437,8.483199984766543,0.766992449760437,9.3637999962084,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000058.png,960,0.7676765322685242,8.532000007107854,0.7676765322685242,9.444400027859956,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000059.png,960,0.8018383979797363,8.56510002631694,0.8018383979797363,9.395000000949949,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000060.png,960,0.8064253926277161,8.51190002867952,0.8064253926277161,9.36680001905188,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000061.png,960,0.7743633985519409,8.563900017179549,0.7743633985519409,9.377299982588738,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000063.png,960,0.8509047031402588,8.579500019550323,0.8509047031402588,9.383600030560046,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000064.png,960,0.5784271955490112,8.611799974460155,0.5784271955490112,9.443799965083599,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000066.png,960,0.8029422760009766,8.409400004893541,0.8029422760009766,9.267200017347932,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000067.png,960,0.84101802110672,8.4391999989748,0.84101802110672,9.26750001963228,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000069.png,960,0.6957770586013794,8.517000009305775,0.6957770586013794,9.247399982996285,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000071.png,960,0.8785286545753479,8.62290000077337,0.8785286545753479,9.318600001279265,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000072.png,960,0.8342024087905884,8.497199974954128,0.8342024087905884,9.420999966096133,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000073.png,960,0.8143923282623291,8.64080002065748,0.8143923282623291,9.475699975155294,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\guoxi\000074.png,960,0.8289836049079895,8.56519996887073,0.8289836049079895,9.390999970491976,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\huashang\000002.png,1024,0.7279449105262756,9.534599957987666,0.7279449105262756,9.917499963194132,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\huashang\000004.png,1024,0.7023221850395203,9.51200001873076,0.7023221850395203,10.010499972850084,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\huashang\000006.png,1024,0.7281737923622131,9.509600000455976,0.7281737923622131,10.046200011856854,0.0,True,,,,,,,,
data\3CAD\Aluminum_Camera_Cover\test\huashang\000007.png,1024,0.6713094711303711,9.576900047250092,0.6713094711303711,10.016900021582842,0.0,True,,,,,,,,
