image_path,label,defect_type,score,valid_patches,disk_read_ms,rgb_conversion_ms,resize_ms,canvas_paste_ms,valid_mask_ms,pil_to_tensor_ms,normalize_ms,cpu_to_gpu_ms,feature_extraction_ms,patch_processing_ms,nearest_neighbor_ms,total_ms
data\3CAD\Aluminum_Camera_Cover\test\good\000132.png,0,good,0.5504276156425476,1024,3.4047000226564705,1.0790000087581575,3.5586999729275703,0.05069997860118747,0.12280000373721123,0.5036999937146902,1.0184000129811466,0.3643999807536602,2.4476999533362687,0.59120001969859,9.437200031243265,23.009600001387298
data\3CAD\Aluminum_Camera_Cover\test\good\000136.png,0,good,0.752818763256073,1024,5.236500001046807,1.1162000009790063,5.177500017452985,0.06379996193572879,0.20180002320557833,0.6700999801978469,0.6673999596387148,0.3904000041075051,4.285599978175014,0.8233999833464622,9.40530002117157,28.628500003833324
data\3CAD\Aluminum_Camera_Cover\test\good\000138.png,0,good,0.5100425481796265,1024,5.262999970000237,1.0955000179819763,4.9915999989025295,0.051799986977130175,0.15550001990050077,0.582000007852912,0.6584999500773847,0.4952000454068184,3.8444999954663217,0.8243000484071672,9.384199976921082,27.939299994613975
data\3CAD\Aluminum_Camera_Cover\test\good\000142.png,0,good,0.544273316860199,1024,6.258900044485927,1.0690000490285456,3.190699964761734,0.046900007873773575,0.12050004443153739,0.44269999489188194,0.4016000311821699,0.33650000113993883,1.9778000423684716,0.44679996790364385,9.32820001617074,23.933999997098
data\3CAD\Aluminum_Camera_Cover\test\good\000144.png,0,good,0.6566363573074341,1024,3.7788000190630555,1.1075999937020242,3.222599974833429,0.05269999383017421,0.1395999570377171,0.5236000288277864,0.623999978415668,0.36120001459494233,2.2633999469690025,0.5586000042967498,9.324899991042912,22.337000002153218
data\3CAD\Aluminum_Camera_Cover\test\good\000145.png,0,good,0.6777321696281433,1024,3.8352999836206436,1.0568000143393874,3.1869999947957695,0.05110003985464573,0.13219995889812708,0.44890004210174084,0.5183000466786325,0.30670000705868006,1.9399999873712659,0.4613999626599252,9.363199991639704,21.629100025165826
data\3CAD\Aluminum_Camera_Cover\test\good\000146.png,0,good,0.655188262462616,1024,4.429900029208511,1.0141999810002744,3.2287000212818384,0.04850002005696297,0.12339995009824634,0.4713000380434096,0.5972999497316778,0.26619998971000314,2.165100013371557,0.6114999996498227,9.35469998512417,22.666500008199364
data\3CAD\Aluminum_Camera_Cover\test\good\000149.png,0,good,0.7276483178138733,896,2.6593999937176704,0.8620999869890511,3.067100013140589,0.034699973184615374,0.16060000052675605,0.5574999959208071,0.6544999778270721,0.3342999843880534,2.6486999704502523,0.5895000067539513,8.299499982967973,20.302999997511506
data\3CAD\Aluminum_Camera_Cover\test\good\000154.png,0,good,0.48201075196266174,1024,3.139199980068952,1.108700002077967,3.5102000110782683,0.04080001963302493,0.11699995957314968,0.44329999946057796,0.5845000268891454,0.30369998421519995,3.77359997946769,0.736700021661818,9.299900033511221,23.37820001412183
data\3CAD\Aluminum_Camera_Cover\test\good\000156.png,0,good,0.5203965902328491,1024,3.111700003501028,1.0446999804116786,3.525800013449043,0.04509999416768551,0.11770002311095595,0.42799999937415123,0.5145999602973461,0.2937000244855881,2.0265000057406723,0.4735999973490834,9.320399956777692,21.264299983158708
data\3CAD\Aluminum_Camera_Cover\test\good\000157.png,0,good,0.6497319340705872,896,2.5535000022500753,0.8634999976493418,2.3867000127211213,0.029799994081258774,0.13160001253709197,0.4857999738305807,0.6449000211432576,0.26189995696768165,2.071900002192706,0.5301999626681209,8.288500015623868,18.60290003241971
data\3CAD\Aluminum_Camera_Cover\test\good\000159.png,0,good,0.5365318059921265,1024,4.613099968992174,1.1769999982789159,4.537099972367287,0.08700002217665315,0.16799999866634607,0.34629995934665203,0.693799986038357,0.4396000294946134,2.6321999612264335,0.6677000201307237,9.37420001719147,25.2184999990277
data\3CAD\Aluminum_Camera_Cover\test\good\000163.png,0,good,0.641386091709137,896,2.8415999840945005,0.9036000119522214,2.952600014396012,0.031200004741549492,0.17369998386129737,0.5432000034488738,0.6295000202953815,0.3474999684840441,2.3710000095888972,0.5719000473618507,8.290699974168092,20.063399977516383
data\3CAD\Aluminum_Camera_Cover\test\good\000164.png,0,good,0.5353724956512451,896,2.3939000093378127,0.7957000052556396,2.1900999709032476,0.03160000778734684,0.15969999367371202,0.49589999252930284,0.6058000144548714,0.3070999518968165,2.1385999862104654,0.5284000071696937,8.26900004176423,18.276099988725036
data\3CAD\Aluminum_Camera_Cover\test\good\000165.png,0,good,0.5168094038963318,1024,3.417900006752461,1.1320000048726797,3.3836999791674316,0.05319999763742089,0.1113000325858593,0.31240005046129227,0.6235000328160822,0.33790001180022955,2.1262000082060695,0.5037999944761395,9.385399986058474,21.756500005722046
data\3CAD\Aluminum_Camera_Cover\test\good\000166.png,0,good,0.523781955242157,1024,3.885100013576448,1.5208999975584447,4.7587999724783,0.061700004152953625,0.18440000712871552,0.6725999992340803,0.728099956177175,0.3720000386238098,2.9624999733641744,0.7591999601572752,9.41870000679046,25.849899975582957
data\3CAD\Aluminum_Camera_Cover\test\good\000170.png,0,good,0.5326210856437683,1024,4.359699960332364,1.649899990297854,4.166700004134327,0.053999945521354675,0.1689000055193901,0.5398000357672572,0.6343000568449497,0.3570000408217311,2.454900008160621,0.5737000028602779,9.329899970907718,24.70419998280704
data\3CAD\Aluminum_Camera_Cover\test\good\000172.png,0,good,0.5844828486442566,1024,3.6450999905355275,1.1849000002257526,3.6151999956928194,0.07050001295283437,0.19920000340789557,0.6285000126808882,0.7199000101536512,0.3722000401467085,2.2211999748833477,0.5496999947354198,9.294999996200204,22.918200003914535
data\3CAD\Aluminum_Camera_Cover\test\good\000173.png,0,good,0.6647034883499146,1024,4.4101999956183136,1.318100024946034,3.5234999959357083,0.0515999854542315,0.13830000534653664,0.5149999633431435,0.5862999823875725,0.2885999856516719,2.070799993816763,0.5107000470161438,9.414599975571036,23.18560000276193
data\3CAD\Aluminum_Camera_Cover\test\good\000176.png,0,good,0.5405176281929016,1024,3.7135000457055867,1.3115000328980386,3.959599998779595,0.10300002759322524,0.22139999782666564,0.6285000126808882,0.5934000364504755,0.498599954880774,2.762799966149032,0.6541999755427241,9.397999965585768,24.334300018381327
data\3CAD\Aluminum_Camera_Cover\test\good\000178.png,0,good,0.5749679207801819,960,2.475400047842413,0.5484000430442393,1.3332999660633504,0.05329999839887023,0.15670002903789282,0.4969000001437962,0.5490999901667237,0.2805000403895974,2.159499970730394,0.5372000159695745,8.41549999313429,17.36580004217103
data\3CAD\Aluminum_Camera_Cover\test\good\000179.png,0,good,0.4858614504337311,384,1.026500016450882,0.07880001794546843,0.7498000049963593,0.04160002572461963,0.1251999638043344,0.4486000398173928,0.6040000007487833,0.2590999938547611,2.018099999986589,0.4729999927803874,3.7129000411368906,9.868599998299032
data\3CAD\Aluminum_Camera_Cover\test\good\000183.png,0,good,0.5278628468513489,1024,3.960500005632639,1.1411000159569085,3.389400022570044,0.04439998883754015,0.0811999780125916,0.27190003311261535,0.5953000509180129,0.2756000030785799,2.022499975282699,0.49400003626942635,9.315400035120547,21.930299990344793
data\3CAD\Aluminum_Camera_Cover\test\good\000184.png,0,good,0.5260615944862366,640,1.9709999905899167,0.7063999655656517,1.658499997574836,0.05989999044686556,0.14749995898455381,0.507200020365417,0.6607999675907195,0.26240001898258924,2.0915999775752425,0.5016999784857035,5.945099983364344,14.836099988315254
data\3CAD\Aluminum_Camera_Cover\test\good\000186.png,0,good,0.5181772112846375,1024,3.0529999639838934,1.0442000348120928,3.272700007073581,0.04569999873638153,0.06809999467805028,0.2639000304043293,0.5576999974437058,0.30919996788725257,2.2179000079631805,0.5032999906688929,9.32949996786192,21.055799967143685
data\3CAD\Aluminum_Camera_Cover\test\good\000193.png,0,good,0.5550400614738464,896,4.119999997783452,1.0142000392079353,3.430799988564104,0.05420000525191426,0.17989997286349535,0.5710000405088067,0.6464000325649977,0.46960002509877086,3.031900036148727,0.7452000281773508,8.375900040846318,23.117799952160567
data\3CAD\Aluminum_Camera_Cover\test\good\000194.png,0,good,0.6015691161155701,1024,3.6524999886751175,1.3856999576091766,3.4613999887369573,0.050799979362636805,0.1273000380024314,0.4984999541193247,0.562800036277622,0.43349998304620385,4.305900016333908,0.831299985293299,9.328999964054674,25.0687999650836
data\3CAD\Aluminum_Camera_Cover\test\good\000198.png,0,good,0.6897101998329163,1024,3.5593999782577157,1.102200010791421,3.445899987127632,0.05820003570988774,0.16110000433400273,0.5234000273048878,0.6373999640345573,0.2753000007942319,2.157700015231967,0.5434000049717724,9.381700016092509,22.199200000613928
data\3CAD\Aluminum_Camera_Cover\test\good\000201.png,0,good,0.5289954543113708,1024,2.9830000130459666,1.5956999850459397,3.4964000224135816,0.05000003147870302,0.2405999694019556,0.5537999677471817,0.6489999941550195,0.33680000342428684,2.402299956884235,0.576100021135062,9.335000009741634,22.638500027824193
data\3CAD\Aluminum_Camera_Cover\test\good\000203.png,0,good,0.6928399801254272,960,2.488000027369708,0.4526000120677054,1.2880000285804272,0.05070003680884838,0.13740005670115352,0.49320003017783165,0.575500016566366,0.298099999781698,1.9373999675735831,0.4723999882116914,8.515099994838238,17.029199982061982
data\3CAD\Aluminum_Camera_Cover\test\good\000206.png,0,good,0.5730888247489929,384,1.1814999743364751,0.07690000347793102,0.6816000095568597,0.04350004019215703,0.10139995720237494,0.2552000223658979,0.5719999899156392,0.28849998489022255,1.978199987206608,0.5233000265434384,3.8322999607771635,9.850699978414923
data\3CAD\Aluminum_Camera_Cover\test\good\000209.png,0,good,0.5819092988967896,1024,5.342499993275851,1.1857000063173473,3.758600039873272,0.05339999916031957,0.11070002801716328,0.3065000055357814,0.5651999963447452,0.3645999822765589,2.2184000117704272,0.5457999650388956,9.37549996888265,24.204400018788874
data\3CAD\Aluminum_Camera_Cover\test\good\000210.png,0,good,0.5164275169372559,1024,3.4765999880619347,1.5992000116966665,3.278300049714744,0.05360000068321824,0.1598999951966107,0.5936000379733741,0.6062999600544572,0.30780001543462276,2.257700019981712,0.5738000036217272,9.310699999332428,22.58859999710694
data\3CAD\Aluminum_Camera_Cover\test\good\000212.png,0,good,0.5902464985847473,640,1.944200019352138,0.6299999658949673,2.1916000405326486,0.049099966417998075,0.17960002878680825,0.5418999935500324,0.6114999996498227,0.325299974065274,2.177200047299266,0.49969996325671673,5.95889997202903,15.473600011318922
data\3CAD\Aluminum_Camera_Cover\test\good\000213.png,0,good,0.6124148964881897,1024,6.320699991192669,1.3682999997399747,5.075000051874667,0.0543000060133636,0.12909999350085855,0.4172999761067331,0.653300026897341,0.37289998726919293,2.281299966853112,0.5636999849230051,9.321600024122745,26.947100006509572
data\3CAD\Aluminum_Camera_Cover\test\good\000214.png,0,good,0.5371282696723938,1024,3.6881999694742262,1.248300017323345,3.7918000016361475,0.054500007536262274,0.1449999981559813,0.5666000070050359,0.6160999764688313,0.317899975925684,2.298799983691424,0.5421999958343804,9.342800010927022,23.000999994110316
data\3CAD\Aluminum_Camera_Cover\test\good\000217.png,0,good,0.5355315804481506,1024,4.167999955825508,1.552000001538545,4.849900025874376,0.056999968364834785,0.17590000061318278,0.7111000013537705,0.7341000018641353,0.33660000190138817,2.867199946194887,0.7112000021152198,9.342300007119775,26.010699977632612
data\3CAD\Aluminum_Camera_Cover\test\good\000218.png,0,good,0.53741055727005,1024,4.635599965695292,1.5008000191301107,4.42710000788793,0.05019997479394078,0.13649999164044857,0.5817000055685639,0.609199982136488,0.3445000038482249,2.260599983856082,0.5510000046342611,9.308400040026754,24.80929996818304
data\3CAD\Aluminum_Camera_Cover\test\good\000220.png,0,good,0.5794750452041626,1024,3.8790000253356993,1.1795000173151493,3.0279000056907535,0.042000028770416975,0.11379999341443181,0.49489998491480947,0.5669000092893839,0.27869996847584844,2.008899988140911,0.5106000462546945,9.324000042397529,21.771500003524125
data\3CAD\Aluminum_Camera_Cover\test\good\000224.png,0,good,0.5017411112785339,1024,3.8324000197462738,1.382599992211908,4.188599996268749,0.05360000068321824,0.15460001304745674,0.5688999663107097,0.44020003406330943,0.341000035405159,2.315100049600005,0.5419999943114817,9.38589998986572,23.60179997049272
data\3CAD\Aluminum_Camera_Cover\test\good\000228.png,0,good,0.5781140923500061,1024,4.1735999984666705,1.3605999993160367,3.5789000103250146,0.04880002234131098,0.4259999841451645,0.838399981148541,0.74819999281317,0.5089999758638442,2.572400029748678,0.770700047723949,9.539299993775785,25.20209999056533
data\3CAD\Aluminum_Camera_Cover\test\good\000229.png,0,good,0.554919421672821,1024,4.953700001351535,1.3107999693602324,3.2256999984383583,0.052099989261478186,0.16379996668547392,0.5617000279016793,0.6037999992258847,0.2739999908953905,2.193799999076873,0.6142999627627432,9.327100007794797,23.670899972785264
data\3CAD\Aluminum_Camera_Cover\test\good\000230.png,0,good,0.5257362723350525,384,1.1866000131703913,0.07529999129474163,0.7386999786831439,0.04040001658722758,0.15480001457035542,0.5206000059843063,0.5713000427931547,0.2541999565437436,2.2634000051766634,0.6140999612398446,3.7530999979935586,10.527800011914223
data\3CAD\Aluminum_Camera_Cover\test\good\000233.png,0,good,0.5872366428375244,1024,3.5376999876461923,1.4807000407017767,3.5202999715693295,0.048200017772614956,0.08550001075491309,0.28009997913613915,0.6390999769791961,0.3234000178053975,2.166600024793297,0.539399974513799,9.333299996796995,22.306400001980364
data\3CAD\Aluminum_Camera_Cover\test\good\000234.png,0,good,0.527336835861206,1024,4.209799983073026,1.4928999589756131,4.304400004912168,0.07579999510198832,0.22499996703118086,0.6339999963529408,0.6216000183485448,0.417300034314394,2.445999998599291,0.5496999947354198,9.430999984033406,24.874199996702373
data\3CAD\Aluminum_Camera_Cover\test\good\000235.png,0,good,0.47777292132377625,1024,5.956499953754246,1.5610000118613243,4.761999996844679,0.051499984692782164,0.1829999964684248,0.6254999898374081,0.6024999893270433,0.46909996308386326,3.6934000090695918,0.7662000134587288,9.417799999937415,28.637499955948442
data\3CAD\Aluminum_Camera_Cover\test\good\000236.png,0,good,0.4722478687763214,1024,3.3392999903298914,1.9121000077575445,3.6783000105060637,0.06390002090483904,0.19799999427050352,0.6526000215671957,0.7508000126108527,0.37049996899440885,2.3323000059463084,0.5525000160560012,9.336300019640476,23.619200044777244
data\3CAD\Aluminum_Camera_Cover\test\good\000237.png,0,good,0.5873663425445557,1024,4.725100006908178,1.4069000026211143,4.602500004693866,0.054500007536262274,0.15460001304745674,0.5894999485462904,0.6019999855197966,0.36700000055134296,2.472400024998933,0.6192000000737607,9.328299958724529,25.372100004460663
data\3CAD\Aluminum_Camera_Cover\test\good\000238.png,0,good,0.6105256676673889,1024,5.011000030208379,1.6793999820947647,4.617300000973046,0.07890001870691776,0.21549995290115476,0.6495999987237155,0.5994000239297748,0.4464000230655074,2.617299964185804,0.5250999820418656,9.367000020574778,26.25840000109747
data\3CAD\Aluminum_Camera_Cover\test\good\000240.png,0,good,0.6332590579986572,896,3.0943999881856143,1.0017000022344291,2.1991999819874763,0.027600035537034273,0.13919995399191976,0.5309000262059271,0.5623999750241637,0.264400034211576,2.06979998620227,0.5896000075154006,8.220600022468716,19.04279994778335
data\3CAD\Aluminum_Camera_Cover\test\good\000242.png,0,good,0.6345683932304382,1024,3.526700020302087,1.3381000026129186,3.9744999958202243,0.06349995965138078,0.10520004434511065,0.28279999969527125,0.582600012421608,0.36260002525523305,2.182799973525107,0.5292000132612884,9.332199988421053,22.687399992719293
data\3CAD\Aluminum_Camera_Cover\test\good\000243.png,0,good,0.5738707184791565,1024,3.2415000023320317,1.2996000004932284,3.271699999459088,0.04630000330507755,0.1294999965466559,0.5193999968469143,0.4085999680683017,0.2544000162743032,1.9296000245958567,0.5365000106394291,9.454299986828119,21.427300001960248
data\3CAD\Aluminum_Camera_Cover\test\good\000246.png,0,good,0.5538656115531921,1024,4.177300026640296,1.567700004670769,4.279299988411367,0.05600001895800233,0.17549999756738544,0.6222000229172409,0.6034000543877482,0.3945000353269279,2.3628000053577125,0.5640999879688025,9.350100008305162,24.58430000115186
data\3CAD\Aluminum_Camera_Cover\test\good\000248.png,0,good,0.5747379660606384,1024,4.51450003311038,1.240600016899407,3.30989999929443,0.0447999918833375,0.11409999569877982,0.5059000104665756,0.5750999553129077,0.25130005087703466,2.053899981547147,0.6336000515148044,9.310900000855327,22.905300022102892
data\3CAD\Aluminum_Camera_Cover\test\good\000250.png,0,good,0.5359764695167542,896,3.347999998368323,1.1807999690063298,3.271099994890392,0.06819999543949962,0.1925000105984509,0.5041999975219369,0.6008999771438539,0.43890002416446805,2.3518000380136073,0.5537000251933932,8.264699950814247,21.271899982821196
data\3CAD\Aluminum_Camera_Cover\test\good\000252.png,0,good,0.47489023208618164,1024,3.3887000172398984,1.1591999791562557,3.3892999636009336,0.05059997783973813,0.11929997708648443,0.45270001282915473,0.595899997279048,0.2617999562062323,2.0350999548099935,0.5230000242590904,9.385400044266135,21.709399996325374
data\3CAD\Aluminum_Camera_Cover\test\good\000253.png,0,good,0.5047642588615417,960,2.3443999816663563,0.43159996857866645,1.7282000044360757,0.08420000085607171,0.22789998911321163,0.5469000316224992,0.6941999890841544,0.4186999867670238,2.453799999784678,0.6110999966040254,8.392800053115934,18.40129995252937
data\3CAD\Aluminum_Camera_Cover\test\good\000256.png,0,good,0.5270386934280396,1024,3.6312000011093915,1.3921000063419342,4.081099992617965,0.05440000677481294,0.14670001110062003,0.471399980597198,0.5939999828115106,0.33379998058080673,2.2012999979779124,0.4971000016666949,9.342100005596876,23.13079999294132
data\3CAD\Aluminum_Camera_Cover\test\good\000257.png,0,good,0.4828852117061615,1024,4.587300005368888,1.216100004967302,3.152300021611154,0.04850002005696297,0.1230000052601099,0.43289997847750783,0.5956999957561493,0.26379997143521905,2.492200001142919,0.5411000456660986,9.294299990870059,23.083100037183613
data\3CAD\Aluminum_Camera_Cover\test\good\000258.png,0,good,0.6151631474494934,1024,4.602200002409518,2.1234999876469374,4.541600006632507,0.06669998401775956,0.18530001398175955,0.5796999903395772,0.6761000258848071,0.39599998854100704,2.56910000462085,0.5827999557368457,9.465000010095537,26.264099986292422
data\3CAD\Aluminum_Camera_Cover\test\good\000259.png,0,good,0.6045604348182678,1024,6.989500019699335,1.5662000514566898,5.025400023441762,0.05539995618164539,0.1984999980777502,0.6225000252015889,0.6429000059142709,0.4493999877013266,3.2304999767802656,0.7814999553374946,9.403100004419684,29.57439998863265
data\3CAD\Aluminum_Camera_Cover\test\good\000261.png,0,good,0.6393357515335083,1024,4.175500012934208,1.5202999929897487,4.344500019215047,0.07770000956952572,0.22610003361478448,0.6845999741926789,0.6515999557450414,0.41719997534528375,2.4222999927587807,0.5433000042103231,9.40520002041012,24.919399991631508
data\3CAD\Aluminum_Camera_Cover\test\good\000264.png,0,good,0.5377920866012573,384,1.1934000067412853,0.11329998960718513,0.7401999901048839,0.05719996988773346,0.19669998437166214,0.542099995072931,0.5917000235058367,0.29150000773370266,2.7321999659761786,0.5955999949947,3.768300055526197,11.167299991939217
data\3CAD\Aluminum_Camera_Cover\test\good\000266.png,0,good,0.5845228433609009,1024,3.7284999853000045,1.4776000170968473,3.241300000809133,0.04379998426884413,0.07180002285167575,0.24269998539239168,0.5982000147923827,0.25730003835633397,2.0138000254519284,0.505700008943677,9.332100045867264,21.836099971551448
data\3CAD\Aluminum_Camera_Cover\test\good\000268.png,0,good,0.4966510534286499,384,1.1075999937020242,0.061700004152953625,0.721599964890629,0.037999998312443495,0.14939997345209122,0.5542000290006399,0.574299949221313,0.24740002118051052,1.9551999866962433,0.5102999857626855,3.804399981163442,10.037600004579872
data\3CAD\Aluminum_Camera_Cover\test\good\000270.png,0,good,0.5718945264816284,1024,3.769800008740276,1.4734999858774245,4.303800000343472,0.05600001895800233,0.18390000332146883,0.33379998058080673,0.6458999705500901,0.31919998582452536,2.5929000112228096,0.623099971562624,9.331499983090907,24.066800018772483
data\3CAD\Aluminum_Camera_Cover\test\good\000271.png,0,good,0.6161049008369446,1024,4.904400033410639,1.5340999816544354,4.839800007175654,0.057399971410632133,0.16930000856518745,0.6903000175952911,0.7029999978840351,0.3493999829515815,2.8369000065140426,0.6089999806135893,9.342100005596876,26.499400031752884
data\3CAD\Aluminum_Camera_Cover\test\good\000275.png,0,good,0.6299020051956177,1024,3.3987000351771712,1.4163999585434794,4.079300037119538,0.05370000144466758,0.15979999443516135,0.6331999902613461,0.6240999791771173,0.3380000125616789,2.8503999928943813,0.5841999663971364,9.325599996373057,23.81700003752485
data\3CAD\Aluminum_Camera_Cover\test\good\000278.png,0,good,0.5850015878677368,1024,4.0342999855056405,1.2938000145368278,3.332699998281896,0.046600005589425564,0.11840002844110131,0.4924999666400254,0.416700029745698,0.2500999835319817,2.0809000125154853,0.6280000088736415,9.403899952303618,22.44349999818951
data\3CAD\Aluminum_Camera_Cover\test\good\000280.png,0,good,0.577751636505127,640,2.0974999642930925,0.6983000203035772,1.699000014923513,0.055999960750341415,0.18050003563985229,0.5338999908417463,0.5429000011645257,0.35849999403581023,2.3903000401332974,0.6464999751187861,6.06270000571385,15.662899997550994
data\3CAD\Aluminum_Camera_Cover\test\good\000281.png,0,good,0.5020170211791992,1024,4.0145000093616545,1.5044000465422869,4.011699988041073,0.05560001591220498,0.08909997995942831,0.27730001602321863,0.6008000345900655,0.30499999411404133,2.105899970047176,0.48180000158026814,9.385499986819923,23.17970001604408
data\3CAD\Aluminum_Camera_Cover\test\good\000282.png,0,good,0.5466843247413635,1024,3.7500999751500785,1.3969999854452908,3.5127000301145017,0.04970002919435501,0.1308999489992857,0.5600000149570405,0.6047000060789287,0.26350002735853195,3.712699981406331,0.6614999729208648,9.300899982918054,24.28499999223277
data\3CAD\Aluminum_Camera_Cover\test\good\000284.png,0,good,0.608049750328064,1024,4.029000003356487,1.3340999721549451,3.4055000287480652,0.05069997860118747,0.1485000248067081,0.6391999777406454,0.6426000036299229,0.31649996526539326,2.1206000237725675,0.5070000188425183,9.32379998266697,22.878399991896003
data\3CAD\Aluminum_Camera_Cover\test\good\000285.png,0,good,0.48177215456962585,1024,3.5271000233478844,1.3612000038847327,3.549400018528104,0.0610999995842576,0.16769999638199806,1.0647999588400126,1.3350999797694385,0.582900014705956,2.6820000493898988,0.59120001969859,9.339199983514845,24.800300016067922
data\3CAD\Aluminum_Camera_Cover\test\good\000287.png,0,good,0.5052019357681274,1024,4.859500040765852,1.4272000407800078,3.226200002245605,0.05169998621568084,0.13509998098015785,0.526999996509403,0.5529000191017985,0.2677000011317432,1.9830000237561762,0.5741000059060752,9.442000009585172,23.39899999788031
data\3CAD\Aluminum_Camera_Cover\test\good\000288.png,0,good,0.520307719707489,1024,5.505399953108281,1.8839000258594751,4.38420003047213,0.059800047893077135,0.18389994511380792,0.6781000411137938,0.6541000329889357,0.3654999891296029,2.266500028781593,0.5548000335693359,9.35629999730736,26.28230000846088
data\3CAD\Aluminum_Camera_Cover\test\good\000289.png,0,good,0.5374819040298462,1024,3.843699989374727,1.4940999681130052,3.6038000253029168,0.222100003156811,0.1474000164307654,0.6567999953404069,0.6551000406034291,0.31620002118870616,2.169199986383319,0.5077999667264521,9.305700019467622,23.27469998272136
data\3CAD\Aluminum_Camera_Cover\test\good\000291.png,0,good,0.5146973133087158,1024,3.5182000137865543,1.4945999719202518,3.5988999879918993,0.0667999847792089,0.21680002100765705,0.7524999673478305,0.6439000135287642,0.4013999714516103,2.474200038705021,0.595899997279048,9.4006999861449,23.63040001364425
data\3CAD\Aluminum_Camera_Cover\test\good\000293.png,0,good,0.4686329960823059,1024,3.494400007184595,1.3927000109106302,3.1550999847240746,0.05140004213899374,0.14560000272467732,0.6056999554857612,0.5492999916896224,0.3887999919243157,2.3082999978214502,0.5646999925374985,9.327800013124943,22.39290002034977
data\3CAD\Aluminum_Camera_Cover\test\good\000295.png,0,good,0.6020503640174866,640,2.0764999790117145,0.7777999853715301,1.6432999982498586,0.04079996142536402,0.12079998850822449,0.5055000074207783,0.5681000184267759,0.24880003184080124,1.8777000368572772,0.48239994794130325,5.931299994699657,14.583699987269938
data\3CAD\Aluminum_Camera_Cover\test\good\000296.png,0,good,0.5663804411888123,1024,4.118400043807924,1.3957000337541103,3.480600018519908,0.046999950427562,0.0798000255599618,0.2465000143274665,0.6082999752834439,0.2986000035889447,2.6904999976977706,0.5937999812886119,9.358700015582144,23.275500047020614
data\3CAD\Aluminum_Camera_Cover\test\good\000299.png,0,good,0.5020672082901001,1024,3.005600010510534,1.3200999819673598,3.1507000094279647,0.04499999340623617,0.12280000373721123,0.5267999949865043,0.5672000115737319,0.3130999975837767,1.9333999953232706,0.45599997974932194,9.309999994002283,21.072600036859512
data\3CAD\Aluminum_Camera_Cover\test\good\000304.png,0,good,0.49503302574157715,1024,3.394500003196299,1.3556000194512308,4.047400027047843,0.05849997978657484,0.14750001719221473,0.5988999619148672,0.5848000291734934,0.40199997602030635,2.3194000241346657,0.5535000236704946,9.329000022262335,23.183199984487146
data\3CAD\Aluminum_Camera_Cover\test\good\000305.png,0,good,0.5732635259628296,384,1.0082999942824244,0.0678999931551516,0.7655000081285834,0.03650004509836435,0.12780004180967808,0.4907000111415982,0.40820002323016524,0.2525000018067658,1.947099983226508,0.47149998135864735,3.724200010765344,9.615999995730817
data\3CAD\Aluminum_Camera_Cover\test\good\000309.png,0,good,0.4955967962741852,640,2.0090999896638095,0.8126999600790441,2.2588999709114432,0.04020001506432891,0.07920002099126577,0.21549995290115476,0.44810003601014614,0.3603000077418983,2.4062999873422086,0.5555999814532697,5.970099999103695,15.562399988994002
data\3CAD\Aluminum_Camera_Cover\test\good\000317.png,0,good,0.5685097575187683,896,3.550100023858249,1.2626000097952783,2.858299994841218,0.04050001734867692,0.0914999982342124,0.27739995857700706,0.6790999905206263,0.29609998455271125,2.185199991799891,0.5387000273913145,8.257200010120869,20.418700005393475
data\3CAD\Aluminum_Camera_Cover\test\good\000321.png,0,good,0.584525465965271,1024,3.8761000032536685,1.4063999988138676,3.6145999911241233,0.044599990360438824,0.12609997065737844,0.6044000037945807,0.7170999888330698,0.38270000368356705,2.457299968227744,0.5937999812886119,9.326700004749,23.568700009491295
data\3CAD\Aluminum_Camera_Cover\test\good\000326.png,0,good,0.6134443283081055,1024,3.8444999954663217,1.6669000033289194,4.582699970342219,0.06160000339150429,0.1936000189743936,0.6833000225014985,0.6353999488055706,0.4726999904960394,2.581199980340898,0.6063000182621181,9.32830001693219,25.145100022200495
data\3CAD\Aluminum_Camera_Cover\test\good\000329.png,0,good,0.47716620564460754,384,1.116400002501905,0.07650000043213367,0.7750000222586095,0.0391000066883862,0.1317000132985413,0.5466999718919396,0.6140000186860561,0.2628000220283866,2.0586999598890543,0.646500033326447,3.7543000071309507,10.404900007415563
data\3CAD\Aluminum_Camera_Cover\test\good\000330.png,0,good,0.5619201064109802,1024,5.171500029973686,1.8350000027567148,4.211899999063462,0.0619000056758523,0.14779996126890182,0.3313000197522342,0.5611999658867717,0.4214000073261559,2.2945000091567636,0.5509000038728118,9.3207000172697,25.340599997434765
data\3CAD\Aluminum_Camera_Cover\test\good\000335.png,0,good,0.5844581723213196,1024,4.382800019811839,1.3268999755382538,3.258400014601648,0.04320003790780902,0.13869995018467307,0.5215000128373504,0.5664000054821372,0.2905000001192093,1.8659999477677047,0.44620002154260874,9.32379998266697,22.48019998660311
data\3CAD\Aluminum_Camera_Cover\test\good\000338.png,0,good,0.5487098693847656,1024,4.029300005640835,1.291799999307841,3.622799995355308,0.04810001701116562,0.12739998055621982,0.5425999988801777,0.5990000208839774,0.3077000146731734,2.206800039857626,0.5190999945625663,9.314299968536943,23.00470002228394
